Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation
quality protein ring h2 finger atl	0.001524390243902439	1	4.756921320521359e-05	4	True
ring h2 finger protein atl	0.001524390243902439	1	0.0007254305013795071	61	True
sp sbt subtilisin protease	0.001524390243902439	1	0.0003686614023404053	31	True
serine carboxypeptidase	0.006097560975609756	4	0.0013081533631433737	110	True
peptidase a1 domain containing protein	0.003048780487804878	2	0.0025211682998763202	212	True
protein scar	0.013719512195121951	9	0.0003091998858338883	26	True
abil protein	0.004573170731707317	3	4.756921320521359e-05	4	True
cellulose synthase a catalytic subunit [udp forming]	0.006097560975609756	4	0.0007729997145847207	65	True
beta xylosyltransferease xax	0.003048780487804878	2	5.9461516506516985e-05	5	True
glucomannan 4 beta mannosyltransferase	0.006097560975609756	4	0.0004519075254495291	38	True
glycosyltransferase domain containing protein	0.003048780487804878	2	0.00019027685282085435	16	True
hexosyltransferase	0.010670731707317074	7	0.0020216915612215774	170	True
pectinesterase	0.012195121951219513	8	0.0008562458376938446	72	True
pectin acetylesterase	0.006097560975609756	4	0.0004281229188469223	36	True
fasciclin arabinogalactan protein	0.001524390243902439	1	0.00020216915612215775	17	True
aai domain containing protein	0.018292682926829267	12	0.0016887070687850822	142	True
leucine rich repeat extensin protein	0.001524390243902439	1	0.0003210921891351917	27	True
cytochrome p450 77a3 protein	0.003048780487804878	2	2.3784606602606793e-05	2	True
gmc oxrdtase n domain containing protein	0.004573170731707317	3	9.513842641042717e-05	8	True
fatty acyl coa reductase 2	0.006097560975609756	4	0.0002854152792312815	24	True
very long chain aldehyde decarbonylase gl	0.01524390243902439	10	0.0002497383693273713	21	True
long chain alcohol oxidase	0.001524390243902439	1	7.135381980782038e-05	6	True
quality protein long chain alcohol oxidase	0.001524390243902439	1	1.1892303301303397e-05	1	True
abc transporter g family member	0.028963414634146343	19	0.0014746456093616212	124	True
abc transporter g family member protein	0.006097560975609756	4	5.9461516506516985e-05	5	True
gdsl esterase lipase	0.056402439024390245	37	0.0026519836361906576	223	True
bahd acyltransferase dcr	0.003048780487804878	2	2.3784606602606793e-05	2	True
arf gap with gtpase ank repeat and ph domain containing protein	0.001524390243902439	1	0.0002973075825325849	25	True
sarcoplasmic endoplasmic reticulum calcium atpase	0.001524390243902439	1	3.567690990391019e-05	3	True
calcium atpase sarcoplasmic endoplasmic reticulum	0.001524390243902439	1	4.756921320521359e-05	4	True
abc transporter b family member	0.001524390243902439	1	0.0009632765674055751	81	True
mfs domain containing protein	0.01524390243902439	10	0.002818475882408905	237	True
protein detoxification	0.003048780487804878	2	0.0007729997145847207	65	True
oligopeptide transporter	0.001524390243902439	1	5.9461516506516985e-05	5	True
vacuolar iron transporter protein	0.006097560975609756	4	0.00011892303301303397	10	True
aquaporin nip	0.004573170731707317	3	0.00023784606602606794	20	True
potassium channel 3	0.006097560975609756	4	7.135381980782038e-05	6	True
potassium channel isoform	0.001524390243902439	1	1.1892303301303397e-05	1	True
flz type domain containing protein	0.001524390243902439	1	0.000689753591475597	58	True
type iv inositol polyphosphate 5 phosphatase	0.006097560975609756	4	0.00015459994291694415	13	True
type i inositol polyphosphate 5 phosphatase	0.01524390243902439	10	0.0010584149938160023	89	True
far domain containing protein	0.001524390243902439	1	5.9461516506516985e-05	5	True
plant f25p12 18 protein	0.001524390243902439	1	2.3784606602606793e-05	2	True
t31j12 3 protein	0.001524390243902439	1	1.1892303301303397e-05	1	True
cytochrome p450 78a9 protein	0.003048780487804878	2	4.756921320521359e-05	4	True
protein upstream of flc	0.004573170731707317	3	0.00022595376272476454	19	True
no annotation	0.07469512195121951	49	0.06807154409666064	5724	True
ring type domain containing protein	0.003048780487804878	2	0.007848920178860241	660	False
casp protein 2a1	0.001524390243902439	1	3.567690990391019e-05	3	True
btb poz domain containing protein	0.003048780487804878	2	0.0009632765674055751	81	True
cyp78a53	0.001524390243902439	1	1.1892303301303397e-05	1	True
ubiquitin carboxyl terminal hydrolase	0.001524390243902439	1	0.0012962610598420703	109	True
protease	0.001524390243902439	1	1.1892303301303397e-05	1	True
proline rich protein	0.004573170731707317	3	0.00011892303301303397	10	True
non specific lipid transfer protein	0.004573170731707317	3	0.00021406145942346114	18	True
protein brevis radix	0.004573170731707317	3	0.0002497383693273713	21	True
purple acid phosphatase	0.004573170731707317	3	0.0003924460089430121	33	True
phytocyanin domain containing protein	0.001524390243902439	1	0.0009038150508990582	76	True
van binding protein	0.004573170731707317	3	8.324612310912378e-05	7	True
remorin protein	0.003048780487804878	2	8.324612310912378e-05	7	True
mfs protein	0.003048780487804878	2	2.3784606602606793e-05	2	True
bifunctional dihydroflavonol 4 reductase	0.001524390243902439	1	8.324612310912378e-05	7	True
auxin responsive protein saur	0.01676829268292683	11	0.0007135381980782038	60	True
glycine rich protein	0.01524390243902439	10	0.00017838454951955095	15	True
saur auxin responsive protein family	0.001524390243902439	1	9.513842641042717e-05	8	True
quality protein aldehyde dehydrogenase family member	0.006097560975609756	4	5.9461516506516985e-05	5	True
shikimate o hydroxycinnamoyltransferase	0.003048780487804878	2	0.0005113690419560461	43	True
duf 547 domain containing protein	0.004573170731707317	3	0.0006302920749690801	53	True
cct domain containing protein	0.001524390243902439	1	0.000570830558462563	48	True
root hair defective gtp binding protein	0.001524390243902439	1	2.3784606602606793e-05	2	True
ftcd n domain containing protein	0.001524390243902439	1	0.00013081533631433735	11	True
transcription factor myb protein	0.001524390243902439	1	0.0003210921891351917	27	True
quality protein transcription factor myb	0.001524390243902439	1	5.9461516506516985e-05	5	True
hth myb domain containing protein	0.001524390243902439	1	0.00022595376272476454	19	True
dependent methyltransferase	0.006097560975609756	4	0.0002497383693273713	21	True
bet v 1 domain containing protein	0.001524390243902439	1	8.324612310912378e-05	7	True
zinc finger protein	0.004573170731707317	3	0.0002497383693273713	21	True
cyclic nucleotide binding domain containing protein	0.001524390243902439	1	0.0007729997145847207	65	True
tcp family transcription factor	0.001524390243902439	1	1.1892303301303397e-05	1	True
protein sob five	0.004573170731707317	3	3.567690990391019e-05	3	True
transport and golgi organization protein homolog	0.006097560975609756	4	4.756921320521359e-05	4	True
lachrymatory factor synthase protein	0.001524390243902439	1	1.1892303301303397e-05	1	True
histone lysine n methyltransferase setd1a	0.001524390243902439	1	5.9461516506516985e-05	5	True
protodermal factor	0.009146341463414634	6	0.00015459994291694415	13	True
peptidyl prolyl cis trans isomerase	0.001524390243902439	1	0.0006778612881742935	57	True
caeel protein yippee 5	0.001524390243902439	1	7.135381980782038e-05	6	True
protein mizu kussei	0.001524390243902439	1	0.0002497383693273713	21	True
gdsl esterase lipase isoform x1	0.001524390243902439	1	1.1892303301303397e-05	1	True
sam domain containing protein	0.001524390243902439	1	0.0002735229759299781	23	True
ap erf domain containing protein	0.001524390243902439	1	0.0002497383693273713	21	True
nuclear transcription factor y subunit	0.001524390243902439	1	8.324612310912378e-05	7	True
cell wall protein	0.004573170731707317	3	3.567690990391019e-05	3	True
scmyb protein	0.001524390243902439	1	3.567690990391019e-05	3	True
transcription factor pcf protein	0.001524390243902439	1	3.567690990391019e-05	3	True
plant ubx domain containing protein	0.001524390243902439	1	0.0002735229759299781	23	True
glutamyl trna gln amidotransferase subunit a	0.012195121951219513	8	0.0002616306726286747	22	True
chlpn glutamyl trna gln amidotransferase subunit a	0.003048780487804878	2	3.567690990391019e-05	3	True
r2r3 myb transcription factor	0.001524390243902439	1	1.1892303301303397e-05	1	True
testis and ovary specific paz domain containing protein	0.001524390243902439	1	3.567690990391019e-05	3	True
nb arc domain containing protein	0.001524390243902439	1	0.0014032917895538007	118	True
pks er domain containing protein	0.003048780487804878	2	0.0010465226905146988	88	True
cinnamyl alcohol dehydrogenase	0.001524390243902439	1	1.1892303301303397e-05	1	True
cationic peroxidase	0.004573170731707317	3	0.0010108457806107887	85	True
alcohol acyl transferase allele	0.001524390243902439	1	0.0003091998858338883	26	True
sgnh hydro domain containing protein	0.003048780487804878	2	0.00017838454951955095	15	True
aldose 1 epimerase	0.001524390243902439	1	0.00022595376272476454	19	True
long chain fatty acid coa ligase	0.010670731707317074	7	0.0007729997145847207	65	True
