Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation
uridine kinase protein 1	0.0012048192771084338	1	1.1892303301303397e-05	1	True
wapl domain containing protein	0.0012048192771084338	1	0.00011892303301303397	10	True
bub n terminal domain containing protein	0.004819277108433735	4	0.00010703072971173057	9	True
alba domain containing protein	0.0024096385542168677	2	0.0006778612881742935	57	True
vesicle associated membrane protein	0.004819277108433735	4	0.0009989534773094852	84	True
dna damage binding protein	0.012048192771084338	10	0.00019027685282085435	16	True
transcription initiation factor iia subunit	0.0012048192771084338	1	3.567690990391019e-05	3	True
leucine rich repeat receptor kinase protein	0.0012048192771084338	1	4.756921320521359e-05	4	True
mediator of rna polymerase ii transcription subunit	0.0024096385542168677	2	0.0007492151079821139	63	True
dof zinc finger protein	0.0012048192771084338	1	0.0009751688707068786	82	True
hth myb type domain containing protein	0.0012048192771084338	1	0.0016054609456759585	135	False
nac domain containing protein 21 22	0.0012048192771084338	1	0.0007016458947769003	59	True
ethylene responsive transcription factor erf	0.0012048192771084338	1	0.0025092759965750166	211	False
scarecrow transcription factor	0.0012048192771084338	1	0.0003210921891351917	27	True
protein serine threonine phosphatase	0.0036144578313253013	3	0.005482351821900866	461	False
skip snw domain containing protein	0.0024096385542168677	2	7.135381980782038e-05	6	True
trna adenine 58 n 1 methyltransferase non catalytic subunit trm	0.0012048192771084338	1	3.567690990391019e-05	3	True
lactamase b domain containing protein	0.0036144578313253013	3	0.0006778612881742935	57	True
exosome complex component rrp	0.007228915662650603	6	0.0002854152792312815	24	True
core domain containing protein	0.0024096385542168677	2	0.00010703072971173057	9	True
ubc core domain containing protein	0.0024096385542168677	2	0.0006540766815716869	55	True
smr domain containing protein	0.0012048192771084338	1	0.0004875844353534393	41	True
60s ribosomal protein l10a 1	0.0012048192771084338	1	0.00016649224621824755	14	True
60s ribosomal protein l12 1	0.0024096385542168677	2	0.00013081533631433735	11	True
60s ribosomal protein l35 1	0.0012048192771084338	1	0.00011892303301303397	10	True
60s ribosomal protein l32 1	0.0024096385542168677	2	0.00016649224621824755	14	True
pescadillo homolog	0.004819277108433735	4	5.9461516506516985e-05	5	True
ribosome biogenesis protein brx homolog	0.0036144578313253013	3	9.513842641042717e-05	8	True
40s ribosomal protein s24 1	0.0024096385542168677	2	0.00015459994291694415	13	True
protein ltv homolog	0.006024096385542169	5	7.135381980782038e-05	6	True
eukaryotic translation initiation factor subunit e 1	0.0012048192771084338	1	2.3784606602606793e-05	2	True
tubulin alpha chain	0.004819277108433735	4	7.135381980782038e-05	6	True
hydrolase domain containing protein	0.0024096385542168677	2	4.756921320521359e-05	4	True
galactoside 2 alpha l fucosyltransferase	0.0012048192771084338	1	1.1892303301303397e-05	1	True
histone deacetylase hdt	0.0024096385542168677	2	0.00020216915612215775	17	True
lectin domain containing receptor kinase 9	0.0024096385542168677	2	2.3784606602606793e-05	2	True
lectin domain containing receptor kinase 1	0.0024096385542168677	2	0.0003805537056417087	32	True
cbl interacting serine threonine protein kinase	0.0036144578313253013	3	0.0025687375130815336	216	True
ppm type phosphatase domain containing protein	0.0036144578313253013	3	0.0002973075825325849	25	True
j domain containing protein	0.007228915662650603	6	0.0013676148796498905	115	True
fes domain containing protein	0.0036144578313253013	3	0.00015459994291694415	13	True
cysteine and histidine rich domain containing protein rar	0.0012048192771084338	1	2.3784606602606793e-05	2	True
sucrose synthase	0.004819277108433735	4	0.0005589382551612597	47	True
ring type domain containing protein	0.004819277108433735	4	0.007848920178860241	660	False
cell division control protein homolog c	0.0024096385542168677	2	0.00017838454951955095	15	True
pdz 3 domain containing protein	0.0024096385542168677	2	0.00020216915612215775	17	True
tpx domain containing protein	0.0012048192771084338	1	0.0006659689848729902	56	True
profilin	0.0012048192771084338	1	8.324612310912378e-05	7	True
cral trio domain containing protein	0.01566265060240964	13	0.001617353248977262	136	True
orysj zinc finger ccch domain containing protein	0.0036144578313253013	3	0.0005113690419560461	43	True
tubulin folding cofactor b	0.007228915662650603	6	7.135381980782038e-05	6	True
nuclear envelope associated protein isoform	0.0036144578313253013	3	0.00015459994291694415	13	True
gh domain containing protein	0.0024096385542168677	2	0.0007254305013795071	61	True
beta galactosidase protein	0.0024096385542168677	2	4.756921320521359e-05	4	True
pectate lyase	0.004819277108433735	4	0.0005232613452573494	44	True
protein transport sec	0.0024096385542168677	2	0.0003567690990391019	30	True
adp ribosylation factor protein	0.0036144578313253013	3	0.00017838454951955095	15	True
vacuolar protein sorting associated	0.0036144578313253013	3	0.00022595376272476454	19	True
fyve type domain containing protein	0.0024096385542168677	2	0.0006065074683664733	51	True
vhs domain containing protein	0.0012048192771084338	1	0.00015459994291694415	13	True
actin protein 7a	0.0012048192771084338	1	1.1892303301303397e-05	1	True
gtp binding protein	0.0012048192771084338	1	2.3784606602606793e-05	2	True
rab escort protein	0.0024096385542168677	2	7.135381980782038e-05	6	True
rab proteins geranylgeranyltransferase component a	0.004819277108433735	4	4.756921320521359e-05	4	True
guanosine nucleotide diphosphate dissociation inhibitor	0.0024096385542168677	2	8.324612310912378e-05	7	True
t snare coiled coil homology domain containing protein	0.0024096385542168677	2	0.0009751688707068786	82	True
nuclear pore complex protein nup	0.0024096385542168677	2	0.0007967843211873275	67	True
importin n terminal domain containing protein	0.0024096385542168677	2	0.000570830558462563	48	True
gtp binding nuclear protein ran	0.0012048192771084338	1	0.00011892303301303397	10	True
hetsc v type proton atpase subunit e	0.0012048192771084338	1	7.135381980782038e-05	6	True
abc transporter b family member	0.004819277108433735	4	0.0009632765674055751	81	True
solute carrier family member 6	0.0012048192771084338	1	8.324612310912378e-05	7	True
mfs domain containing protein	0.006024096385542169	5	0.002818475882408905	237	True
nucleobase ascorbate transporter protein	0.004819277108433735	4	0.0005827228617638665	49	True
arath lysine histidine transporter	0.006024096385542169	5	0.0003567690990391019	30	True
zt dimer domain containing protein	0.012048192771084338	10	0.0004162306155456189	35	True
protein detoxification	0.0012048192771084338	1	0.0007729997145847207	65	True
metal nicotianamine transporter ysl	0.0012048192771084338	1	0.0007611074112834174	64	True
cnnm transmembrane domain containing protein	0.0024096385542168677	2	0.00021406145942346114	18	True
pre mrna splicing factor isy	0.0024096385542168677	2	0.00016649224621824755	14	True
nosip domain containing protein	0.0012048192771084338	1	1.1892303301303397e-05	1	True
leaf rust disease resistance locus receptor protein kinase	0.0024096385542168677	2	4.756921320521359e-05	4	True
glutamyl trna gln amidotransferase	0.0012048192771084338	1	0.00010703072971173057	9	True
1 phosphatidylinositol phosphate 5 kinase	0.012048192771084338	10	0.0010108457806107887	85	True
1 phosphatidylinositol 3 phosphate 5 kinase	0.012048192771084338	10	0.0006065074683664733	51	True
calcineurin b protein	0.0024096385542168677	2	0.0005946151650651698	50	True
map3k epsilon protein kinase	0.0024096385542168677	2	0.00015459994291694415	13	True
beta glucosidase	0.004819277108433735	4	0.0004162306155456189	35	True
arath heat shock kda protein	0.0012048192771084338	1	0.0002735229759299781	23	True
duf 674 domain containing protein	0.0012048192771084338	1	5.9461516506516985e-05	5	True
acyl [ carrier protein] hydrolase	0.0024096385542168677	2	0.0002854152792312815	24	True
expressed protein	0.0024096385542168677	2	0.0006659689848729902	56	True
atpase 1 plasma membrane type	0.0012048192771084338	1	0.0003924460089430121	33	True
atpase 11 plasma membrane type	0.0012048192771084338	1	2.3784606602606793e-05	2	True
btb poz and domain containing protein	0.0036144578313253013	3	0.0003567690990391019	30	True
methyltransferase	0.004819277108433735	4	0.0009751688707068786	82	True
3beta hsd domain containing protein	0.0012048192771084338	1	0.0002735229759299781	23	True
40s ribosomal protein s4 x isoform	0.0012048192771084338	1	0.00019027685282085435	16	True
serine threonine protein kinase runkel	0.0012048192771084338	1	8.324612310912378e-05	7	True
avrrpt cleavage domain containing protein	0.0012048192771084338	1	0.0003567690990391019	30	True
gpi mannosyltransferase	0.0036144578313253013	3	0.00017838454951955095	15	True
nmra domain containing protein	0.0012048192771084338	1	9.513842641042717e-05	8	True
helitron like n domain containing protein	0.0024096385542168677	2	0.00020216915612215775	17	True
lmwpc domain containing protein	0.0012048192771084338	1	2.3784606602606793e-05	2	True
ftsj domain containing protein	0.0012048192771084338	1	8.324612310912378e-05	7	True
hemerythrin domain containing protein	0.006024096385542169	5	9.513842641042717e-05	8	True
associate of c myc	0.0012048192771084338	1	1.1892303301303397e-05	1	True
duf 659 domain containing protein	0.0012048192771084338	1	0.00019027685282085435	16	True
serine threonine protein kinase sik isoform x1	0.0012048192771084338	1	5.9461516506516985e-05	5	True
protein vac homolog	0.0024096385542168677	2	2.3784606602606793e-05	2	True
repa ob 2 domain containing protein	0.0024096385542168677	2	0.00013081533631433735	11	True
betaine aldehyde dehydrogenase	0.0012048192771084338	1	4.756921320521359e-05	4	True
pyrophosphate fructose 6 phosphate 1 phosphotransferase subunit alpha	0.0012048192771084338	1	0.0004994767386547426	42	True
oxysterol binding protein	0.0012048192771084338	1	0.0003805537056417087	32	True
pco	0.0012048192771084338	1	1.1892303301303397e-05	1	True
trna m 4 x modification enzyme trm	0.0012048192771084338	1	5.9461516506516985e-05	5	True
3 methyl oxobutanoate hydroxymethyltransferase	0.0012048192771084338	1	2.3784606602606793e-05	2	True
cell division control protein homolog d	0.0012048192771084338	1	8.324612310912378e-05	7	True
abc domain containing protein	0.0036144578313253013	3	0.0003567690990391019	30	True
c2h2 type domain containing protein	0.0012048192771084338	1	0.003234706497954524	272	False
cbs domain containing protein cbscbspb	0.0012048192771084338	1	0.00016649224621824755	14	True
nam associated domain containing protein	0.0024096385542168677	2	0.00021406145942346114	18	True
40s ribosomal protein s8 1	0.0012048192771084338	1	0.0002973075825325849	25	True
chorein n terminal domain containing protein	0.0012048192771084338	1	8.324612310912378e-05	7	True
selenium binding protein	0.0012048192771084338	1	3.567690990391019e-05	3	True
dirigent protein	0.0024096385542168677	2	0.0006659689848729902	56	True
53exoc domain containing protein	0.0012048192771084338	1	5.9461516506516985e-05	5	True
nfact r 1 domain containing protein	0.0036144578313253013	3	8.324612310912378e-05	7	True
duf 223 domain containing protein	0.0036144578313253013	3	0.00013081533631433735	11	True
bfn domain containing protein	0.0012048192771084338	1	0.00020216915612215775	17	True
duf 1771 domain containing protein	0.0012048192771084338	1	5.9461516506516985e-05	5	True
atp dependent dna helicase	0.007228915662650603	6	0.002342783750356769	197	True
disease resistance protein rpp	0.0012048192771084338	1	0.0003210921891351917	27	True
pentatricopeptide repeat containing protein chloroplastic	0.0012048192771084338	1	0.0007254305013795071	61	True
ppr long domain containing protein	0.0012048192771084338	1	0.0007373228046808106	62	True
f box domain containing protein	0.006024096385542169	5	0.005958043953953001	501	True
mitochondrial phosphate carrier protein 1	0.0012048192771084338	1	0.00020216915612215775	17	True
cwf domain containing protein	0.0024096385542168677	2	0.00017838454951955095	15	True
quality protein replication a dna binding subunit b	0.0012048192771084338	1	2.3784606602606793e-05	2	True
pentatricopeptide repeat containing protein	0.016867469879518072	14	0.007289981923698982	613	True
ychf gtpase c domain containing protein	0.0012048192771084338	1	2.3784606602606793e-05	2	True
nyn domain containing protein	0.0012048192771084338	1	7.135381980782038e-05	6	True
plastocyanin domain containing protein	0.007228915662650603	6	7.135381980782038e-05	6	True
duf 1979 domain containing protein	0.0012048192771084338	1	1.1892303301303397e-05	1	True
sac protein	0.0012048192771084338	1	1.1892303301303397e-05	1	True
cingulin	0.0024096385542168677	2	2.3784606602606793e-05	2	True
cryja pathogenesis thaumatin protein	0.006024096385542169	5	0.0006540766815716869	55	True
pmr5n domain containing protein	0.0012048192771084338	1	0.0009989534773094852	84	True
dcc family protein chloroplastic	0.0024096385542168677	2	3.567690990391019e-05	3	True
zinc finger ccch domain containing protein	0.0012048192771084338	1	0.0016054609456759585	135	False
sec cytosolic factor family protein phosphoglyceride transfer	0.0024096385542168677	2	5.9461516506516985e-05	5	True
lysine rich arabinogalactan protein	0.0024096385542168677	2	8.324612310912378e-05	7	True
65 kda microtubule associated protein	0.0024096385542168677	2	0.0004994767386547426	42	True
regulator of nonsense transcripts homolog	0.0012048192771084338	1	0.00013081533631433735	11	True
coatomer subunit beta 1 protein	0.0012048192771084338	1	0.00010703072971173057	9	True
protein root uvb sensitive 2 chloroplastic	0.0012048192771084338	1	2.3784606602606793e-05	2	True
k + insensitive pyrophosphate energized proton pump	0.0012048192771084338	1	0.00011892303301303397	10	True
mhd domain containing protein	0.0012048192771084338	1	0.00023784606602606794	20	True
ankyrin repeat containing protein	0.0012048192771084338	1	9.513842641042717e-05	8	True
protein arginine n methyltransferase prmt	0.004819277108433735	4	9.513842641042717e-05	8	True
duf 4283 domain containing protein	0.004819277108433735	4	0.0011535534202264295	97	True
osmotin protein	0.0024096385542168677	2	0.00014270763961564075	12	True
rna exonuclease	0.0036144578313253013	3	7.135381980782038e-05	6	True
rrm domain containing protein	0.0012048192771084338	1	0.003650937113500143	307	False
bri kd interacting protein	0.0012048192771084338	1	0.00014270763961564075	12	True
ulp protease domain containing protein	0.0012048192771084338	1	0.0009038150508990582	76	True
transmembrane protein homolog isoform x1	0.0012048192771084338	1	4.756921320521359e-05	4	True
40s ribosomal protein s3a 1	0.0012048192771084338	1	0.00011892303301303397	10	True
dagkc domain containing protein	0.0012048192771084338	1	0.0002616306726286747	22	True
cchc type domain containing protein	0.004819277108433735	4	0.0007967843211873275	67	True
magnesium transporter mrs f isoform x3	0.0012048192771084338	1	1.1892303301303397e-05	1	True
centromere protein c	0.0036144578313253013	3	9.513842641042717e-05	8	True
sp dnaj chaperone protein dnaj	0.0024096385542168677	2	0.0010940919037199124	92	True
cam binding domain containing protein	0.0024096385542168677	2	0.0004162306155456189	35	True
sant domain containing protein	0.0012048192771084338	1	0.0002973075825325849	25	True
ap complex subunit gamma	0.0012048192771084338	1	8.324612310912378e-05	7	True
histone deacetylase	0.0012048192771084338	1	0.0004162306155456189	35	True
binding domain protein	0.0012048192771084338	1	1.1892303301303397e-05	1	True
dyw deaminase domain containing protein	0.006024096385542169	5	0.0004637998287508325	39	True
exosome complex exonuclease rrp	0.0012048192771084338	1	1.1892303301303397e-05	1	True
g type lectin s receptor serine threonine protein kinase	0.004819277108433735	4	0.002640091332889354	222	True
dna repair protein rad homolog	0.0024096385542168677	2	9.513842641042717e-05	8	True
meiotic recombination protein dmc homolog	0.0012048192771084338	1	8.324612310912378e-05	7	True
of topless protein	0.0012048192771084338	1	9.513842641042717e-05	8	True
cst complex subunit ctc	0.0012048192771084338	1	4.756921320521359e-05	4	True
osbp oxysterol binding protein 3c	0.0024096385542168677	2	0.00011892303301303397	10	True
auxin responsive protein saur	0.0012048192771084338	1	0.0007135381980782038	60	True
dimer tnp hat domain containing protein	0.0012048192771084338	1	0.00015459994291694415	13	True
lipase 3 domain containing protein	0.0024096385542168677	2	0.000987061174008182	83	True
ribonucleoside diphosphate reductase	0.0012048192771084338	1	4.756921320521359e-05	4	True
protease do 5 chloroplastic	0.0012048192771084338	1	1.1892303301303397e-05	1	True
transcriptase domain containing protein	0.0012048192771084338	1	4.756921320521359e-05	4	True
casein kinase i	0.0024096385542168677	2	0.00020216915612215775	17	True
myb dna bind 3 domain containing protein	0.020481927710843374	17	0.0036152602035962327	304	True
dusp domain containing protein	0.0012048192771084338	1	3.567690990391019e-05	3	True
mlo protein	0.0012048192771084338	1	0.0007611074112834174	64	True
atherin isoform x1	0.0012048192771084338	1	8.324612310912378e-05	7	True
trna splicing endonuclease subunit sen	0.0012048192771084338	1	2.3784606602606793e-05	2	True
ccr not transcription complex subunit	0.0012048192771084338	1	0.000570830558462563	48	True
calmodulin binding transcription activator	0.0012048192771084338	1	0.0004994767386547426	42	True
pre mrna processing factor	0.0012048192771084338	1	0.0003567690990391019	30	True
ef hand domain containing protein	0.0012048192771084338	1	0.0013438302730472839	113	False
prone domain containing protein	0.0012048192771084338	1	7.135381980782038e-05	6	True
orysj protein gamete cell defective 1 mitochondrial	0.0012048192771084338	1	5.9461516506516985e-05	5	True
dlh domain containing protein	0.0012048192771084338	1	0.00019027685282085435	16	True
replication protein a dna binding subunit b	0.0012048192771084338	1	0.0002735229759299781	23	True
thioredoxin domain containing protein	0.0036144578313253013	3	0.0017957377984968129	151	True
acid phosphatase vanadium dependent haloperoxidase protein	0.0012048192771084338	1	0.00023784606602606794	20	True
transmembrane superfamily protein 08	0.0012048192771084338	1	0.0003567690990391019	30	True
arm repeat superfamily protein	0.0012048192771084338	1	0.0005113690419560461	43	True
crm domain containing protein	0.0012048192771084338	1	8.324612310912378e-05	7	True
btb poz domain containing protein	0.0012048192771084338	1	0.0009632765674055751	81	True
duf 3819 domain containing protein	0.0012048192771084338	1	3.567690990391019e-05	3	True
nascent polypeptide associated complex subunit alpha muscle specific form	0.0024096385542168677	2	0.00016649224621824755	14	True
rrna biogenesis protein rrp	0.0012048192771084338	1	0.00016649224621824755	14	True
delta pyrroline carboxylate synthase b	0.0012048192771084338	1	4.756921320521359e-05	4	True
hma domain containing protein	0.0024096385542168677	2	0.0017124916753876891	144	True
18s pre ribosomal assembly protein gar	0.0012048192771084338	1	5.9461516506516985e-05	5	True
tify domain containing protein	0.0012048192771084338	1	0.0008919227475977547	75	True
swib mdm domain containing protein	0.0036144578313253013	3	0.0002735229759299781	23	True
dog domain containing protein	0.0036144578313253013	3	0.00013081533631433735	11	True
ap complex subunit mu	0.0024096385542168677	2	0.0002735229759299781	23	True
lrrnt 2 domain containing protein	0.0024096385542168677	2	0.001438968699457711	121	True
globulin s allele	0.0012048192771084338	1	3.567690990391019e-05	3	True
duf 632 domain containing protein 630	0.0012048192771084338	1	0.00021406145942346114	18	True
pci domain containing protein	0.0012048192771084338	1	0.0004281229188469223	36	True
annexin protein	0.0012048192771084338	1	9.513842641042717e-05	8	True
xendou domain containing protein	0.0012048192771084338	1	0.00010703072971173057	9	True
rhodanese domain containing protein	0.0012048192771084338	1	0.00019027685282085435	16	True
eukaryotic translation initiation factor subunit e 2	0.0012048192771084338	1	3.567690990391019e-05	3	True
quality protein glutamate synthase [nadh] chloroplastic	0.0012048192771084338	1	7.135381980782038e-05	6	True
arginase mitochondrial	0.0012048192771084338	1	1.1892303301303397e-05	1	True
phosphatidylinositol phosphatidylcholine transfer protein sfh	0.0024096385542168677	2	0.0002973075825325849	25	True
protein sco	0.0012048192771084338	1	1.1892303301303397e-05	1	True
apyrase	0.0012048192771084338	1	5.9461516506516985e-05	5	True
sam domain containing protein	0.0012048192771084338	1	0.0002735229759299781	23	True
patatin 09	0.0024096385542168677	2	0.00019027685282085435	16	True
swi snf complex subunit swi3b	0.0024096385542168677	2	5.9461516506516985e-05	5	True
mi domain containing protein	0.0012048192771084338	1	4.756921320521359e-05	4	True
dead box atp dependent rna helicase	0.0012048192771084338	1	0.0007848920178860242	66	True
cytochrome b561 domain containing protein	0.0012048192771084338	1	0.00020216915612215775	17	True
multiple rna binding domain containing protein	0.010843373493975903	9	0.00021406145942346114	18	True
basic secretory protease	0.0012048192771084338	1	3.567690990391019e-05	3	True
pep hydrolase domain containing protein	0.0012048192771084338	1	5.9461516506516985e-05	5	True
polyamine oxidase	0.0012048192771084338	1	4.756921320521359e-05	4	True
not transcription	0.0012048192771084338	1	1.1892303301303397e-05	1	True
golgi apparatus membrane protein tvp	0.0024096385542168677	2	8.324612310912378e-05	7	True
haloacid dehalogenase hydrolase had superfamily protein	0.0012048192771084338	1	0.00020216915612215775	17	True
avr cf rapidly elicited protein	0.0012048192771084338	1	5.9461516506516985e-05	5	True
2 3 bisphosphoglycerate independent phosphoglycerate mutase	0.0012048192771084338	1	0.00011892303301303397	10	True
mitochondrial transcription termination factor family protein	0.0012048192771084338	1	0.00020216915612215775	17	True
methyltransf 11 domain containing protein	0.0012048192771084338	1	0.0008324612310912378	70	True
nodulin domain containing protein	0.0012048192771084338	1	0.0007729997145847207	65	True
protein plant cadmium resistance	0.0024096385542168677	2	0.00014270763961564075	12	True
adp ribosylation factor 2	0.0012048192771084338	1	0.0004281229188469223	36	True
protein trauco	0.0012048192771084338	1	3.567690990391019e-05	3	True
isocitrate dehydrogenase [nad] subunit 1 mitochondrial	0.0012048192771084338	1	0.0003210921891351917	27	True
abc transporter domain containing protein	0.0012048192771084338	1	0.0003091998858338883	26	True
yae1 n domain containing protein	0.006024096385542169	5	0.00020216915612215775	17	True
b30 2 spry domain containing protein	0.0012048192771084338	1	0.00013081533631433735	11	True
specificity phosphatase protein	0.0012048192771084338	1	4.756921320521359e-05	4	True
mmtag domain containing protein	0.0024096385542168677	2	2.3784606602606793e-05	2	True
box domain containing protein	0.0012048192771084338	1	0.0003448767957377985	29	True
cingulin protein	0.0012048192771084338	1	3.567690990391019e-05	3	True
rpa protein	0.0012048192771084338	1	1.1892303301303397e-05	1	True
rpa interact n domain containing protein	0.0024096385542168677	2	2.3784606602606793e-05	2	True
alpha l arabinofuranosidase	0.0024096385542168677	2	3.567690990391019e-05	3	True
atp synthase subunit beta	0.0012048192771084338	1	0.0002616306726286747	22	True
bifunctional pinoresinol lariciresinol reductase	0.0024096385542168677	2	8.324612310912378e-05	7	True
dead box atp dependent rna helicase 3	0.0024096385542168677	2	0.0003448767957377985	29	True
protein far sequence	0.0036144578313253013	3	0.00020216915612215775	17	True
fcp homology domain containing protein	0.0012048192771084338	1	0.0005113690419560461	43	True
actin	0.0012048192771084338	1	0.0007492151079821139	63	True
alpha mannosidase	0.0012048192771084338	1	0.0002497383693273713	21	True
piriformospora indica insensitive protein	0.0012048192771084338	1	0.00016649224621824755	14	True
pks er domain containing protein	0.0024096385542168677	2	0.0010465226905146988	88	True
fe2og dioxygenase domain containing protein	0.0012048192771084338	1	0.002164399200837218	182	False
ppr domain containing protein	0.0012048192771084338	1	2.3784606602606793e-05	2	True
homeobox leucine zipper protein hox	0.0012048192771084338	1	0.0016292455522785654	137	False
cell division cycle 20 1 cofactor of apc complex	0.0012048192771084338	1	0.00021406145942346114	18	True
csc protein	0.0012048192771084338	1	1.1892303301303397e-05	1	True
hect type e3 ubiquitin transferase	0.0012048192771084338	1	0.0004519075254495291	38	True
4 alpha glucan branching enzyme glgb	0.0024096385542168677	2	2.3784606602606793e-05	2	True
dual specificity protein phosphatase	0.0012048192771084338	1	0.00014270763961564075	12	True
non reducing end alpha l arabinofuranosidase	0.0012048192771084338	1	0.0002616306726286747	22	True
abc transmembrane type domain containing protein	0.0012048192771084338	1	0.00010703072971173057	9	True
transitional endoplasmic reticulum atpase homolog	0.0012048192771084338	1	0.00020216915612215775	17	True
sas utp c1d family	0.0024096385542168677	2	4.756921320521359e-05	4	True
upf protein	0.0012048192771084338	1	0.0004043383122443155	34	True
adenine phosphoribosyltransferase	0.0012048192771084338	1	1.1892303301303397e-05	1	True
psp domain containing protein	0.0012048192771084338	1	0.00014270763961564075	12	True
nb arc domain containing protein	0.006024096385542169	5	0.0014032917895538007	118	True
cell division control protein homolog	0.0012048192771084338	1	9.513842641042717e-05	8	True
alpha beta hydrolases superfamily protein	0.004819277108433735	4	0.00013081533631433735	11	True
aaa domain containing protein	0.0024096385542168677	2	0.0012605841499381601	106	True
g domain containing protein	0.0012048192771084338	1	0.0003924460089430121	33	True
protein executer 1 chloroplastic	0.0012048192771084338	1	0.0002735229759299781	23	True
beta galactosidase	0.0012048192771084338	1	0.0009632765674055751	81	True
no annotation	0.0819277108433735	68	0.06807154409666064	5724	True
cytochrome p450 98a1	0.0012048192771084338	1	2.3784606602606793e-05	2	True
transaldolase protein	0.0012048192771084338	1	1.1892303301303397e-05	1	True
udp glycosyltransferase	0.0012048192771084338	1	0.0016887070687850822	142	False
phospho dehydro deoxyheptonate aldolase 1 chloroplastic	0.0024096385542168677	2	2.3784606602606793e-05	2	True
receptor serine threonine protein kinase	0.0024096385542168677	2	0.0006183997716677766	52	True
cyclin dependent kinase 1	0.0024096385542168677	2	0.0021762915041385216	183	True
lectin domain containing receptor kinase	0.0012048192771084338	1	0.001165445723527733	98	True
biotin synthase	0.0012048192771084338	1	9.513842641042717e-05	8	True
sgnh hydro domain containing protein	0.0024096385542168677	2	0.00017838454951955095	15	True
serine threonine protein phosphatase pp	0.0024096385542168677	2	0.0007135381980782038	60	True
