Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation
desag phosphoribosylformylglycinamidine cyclo ligase	0.00011964584828906437	1	2.3784606602606793e-05	2	True
bifunctional purine biosynthesis protein purh	0.0007178750897343862	6	7.135381980782038e-05	6	True
adenylosuccinate synthetase 1 chloroplastic	0.00023929169657812874	2	4.756921320521359e-05	4	True
amp deaminase	0.000957166786312515	8	0.00014270763961564075	12	True
adenine phosphoribosyltransferase 1	0.0007178750897343862	6	0.0004400152221482257	37	True
ectonucleoside triphosphate diphosphohydrolase	0.00023929169657812874	2	0.0006421843782703834	54	False
ctp synthase 1	0.0031107920555156735	26	0.0006421843782703834	54	True
7 5 nucleotidase	0.00011964584828906437	1	1.1892303301303397e-05	1	True
bifunctional dihydrofolate reductase thymidylate synthase	0.0007178750897343862	6	0.0003091998858338883	26	True
hit domain containing protein	0.00023929169657812874	2	0.0002616306726286747	22	False
solute carrier mitochondrial thiamine pyrophosphate member	0.00023929169657812874	2	2.3784606602606793e-05	2	True
mitochondrial thiamine pyrophosphate carrier protein	0.00023929169657812874	2	7.135381980782038e-05	6	True
pantothenate kinase 2	0.0011964584828906438	10	0.00011892303301303397	10	True
d amino acid transaminase chloroplastic	0.0007178750897343862	6	8.324612310912378e-05	7	True
dihydrofolate synthase folylpolyglutamate	0.0004785833931562575	4	0.0003210921891351917	27	True
4 coumarate coa ligase	0.0010768126346015793	9	0.0007611074112834174	64	True
quinolinate synthase	0.00023929169657812874	2	3.567690990391019e-05	3	True
fusnn quinolinate synthase	0.0005982292414453219	5	5.9461516506516985e-05	5	True
nad nadh kinase protein	0.0011964584828906438	10	0.00011892303301303397	10	True
nad kinase protein	0.00023929169657812874	2	2.3784606602606793e-05	2	True
6 7 dimethyl ribityllumazine synthase	0.00023929169657812874	2	7.135381980782038e-05	6	True
nudix hydrolase domain containing protein	0.0007178750897343862	6	0.0007135381980782038	60	True
adenylyl sulfate kinase 1	0.0007178750897343862	6	0.00015459994291694415	13	True
3 2 5 bisphosphate nucleotidase	0.0003589375448671931	3	0.00013081533631433735	11	True
iron sulfur cluster assembly protein cyay	0.00011964584828906437	1	7.135381980782038e-05	6	True
iron sulfur cluster carrier protein	0.0004785833931562575	4	0.00017838454951955095	15	True
trna modifying protein ygfz	0.00011964584828906437	1	1.1892303301303397e-05	1	True
cluster co chaperone protein hscb homolog	0.00011964584828906437	1	1.1892303301303397e-05	1	True
fes assembly p domain containing protein	0.00011964584828906437	1	7.135381980782038e-05	6	True
heme binding protein	0.00011964584828906437	1	2.3784606602606793e-05	2	True
geranylgeranyl reductase	0.00011964584828906437	1	2.3784606602606793e-05	2	True
histone h2a z	0.00023929169657812874	2	2.3784606602606793e-05	2	True
phytanoyl coa dioxygenase protein	0.00011964584828906437	1	2.3784606602606793e-05	2	True
phytanoyl coa dioxygenase domain containing protein	0.00011964584828906437	1	0.00010703072971173057	9	True
lipoyl synthase 1 mitochondrial	0.0004785833931562575	4	4.756921320521359e-05	4	True
3 hydroxy methylglutaryl coenzyme a reductase 2	0.00023929169657812874	2	0.0002854152792312815	24	False
isopentenyl diphosphate delta isomerase	0.00023929169657812874	2	0.0002616306726286747	22	False
cycloartenol synthase	0.0003589375448671931	3	0.0006302920749690801	53	False
beta carotene 3 hydroxylase 1	0.00023929169657812874	2	7.135381980782038e-05	6	True
f box domain containing protein	0.00658052165589854	55	0.005958043953953001	501	True
f box kelch repeat protein	0.00011964584828906437	1	0.00023784606602606794	20	False
polyphenol oxidase chloroplastic	0.00011964584828906437	1	8.324612310912378e-05	7	True
hydroperoxide glutathione peroxidase 1	0.0014357501794687725	12	0.0002616306726286747	22	True
gamma glutamylcyclotransferase	0.00023929169657812874	2	0.00021406145942346114	18	True
thioredoxin reductase 1	0.0003589375448671931	3	0.00013081533631433735	11	True
1 cys peroxiredoxin	0.0004785833931562575	4	4.756921320521359e-05	4	True
glutaredoxin dependent peroxiredoxin	0.00011964584828906437	1	0.00014270763961564075	12	False
thioredoxin domain containing protein	0.00191433357262503	16	0.0017957377984968129	151	True
gst n terminal domain containing protein	0.00011964584828906437	1	0.0006540766815716869	55	False
gdp l galactose phosphorylase	0.0004785833931562575	4	4.756921320521359e-05	4	True
homogentisate geranylgeranyltransferase chloroplastic	0.00011964584828906437	1	5.9461516506516985e-05	5	True
phytol kinase 1 chloroplastic	0.0003589375448671931	3	8.324612310912378e-05	7	True
respiratory burst oxidase homolog protein b	0.0004785833931562575	4	0.0004162306155456189	35	True
protein methylene blue sensitivity	0.00011964584828906437	1	2.3784606602606793e-05	2	True
xanthine dehydrogenase oxidase	0.0004785833931562575	4	0.0003448767957377985	29	True
abscisic acid receptor pyl	0.0008375209380234506	7	0.00013081533631433735	11	True
abscisic acid receptor pyl protein	0.00011964584828906437	1	0.00011892303301303397	10	True
protein phosphatase	0.0008375209380234506	7	0.00021406145942346114	18	True
protein serine threonine phosphatase	0.005144771476429768	43	0.005482351821900866	461	False
translation initiation factor if	0.00011964584828906437	1	0.00023784606602606794	20	False
tpr malt domain containing protein	0.00023929169657812874	2	7.135381980782038e-05	6	True
droer eukaryotic translation initiation factor subunit i	0.0003589375448671931	3	7.135381980782038e-05	6	True
abscisic acid 8 hydroxylase	0.0007178750897343862	6	0.0003210921891351917	27	True
protein nrt ptr family	0.0021536252692031586	18	0.0016411378555798686	138	True
abc transporter g family member	0.0003589375448671931	3	0.0014746456093616212	124	False
membrane protein pm19l	0.00011964584828906437	1	2.3784606602606793e-05	2	True
tryptophan aminotransferase protein	0.00023929169657812874	2	5.9461516506516985e-05	5	True
alliinase c domain containing protein	0.0003589375448671931	3	0.00011892303301303397	10	True
flavin containing monooxygenase	0.0007178750897343862	6	0.0005113690419560461	43	True
auxin responsive protein iaa	0.0010768126346015793	9	0.0009632765674055751	81	True
auxin response factor	0.000957166786312515	8	0.0010940919037199124	92	False
indole acetic acid amido synthetase gh	0.0003589375448671931	3	0.0003567690990391019	30	True
iaa amino acid hydrolase ilr	0.0005982292414453219	5	0.0002616306726286747	22	True
protein kinase domain containing	0.0208183776022972	174	0.025330606031776233	2130	False
arath serine threonine protein kinase	0.0005982292414453219	5	0.0002854152792312815	24	True
protein pin likes	0.0014357501794687725	12	0.0003805537056417087	32	True
arath serine threonine protein kinase bsk	0.0011964584828906438	10	0.0008919227475977547	75	True
non specific serine threonine protein kinase	0.0034697296003828666	29	0.003960136999334031	333	False
bes1 n domain containing protein	0.0003589375448671931	3	0.00021406145942346114	18	True
geodf trna dimethylallyltransferase	0.00023929169657812874	2	2.3784606602606793e-05	2	True
signal transduction histidine protein kinase	0.0005982292414453219	5	0.0002616306726286747	22	True
two component response regulator orr	0.0005982292414453219	5	0.0005470459518599562	46	True
two component response regulator	0.0008375209380234506	7	0.0003210921891351917	27	True
response regulatory domain containing protein	0.0003589375448671931	3	5.9461516506516985e-05	5	True
ethylene responsive transcription factor erf	0.0037090212969609956	31	0.0025092759965750166	211	True
bhlh transcription factor	0.0034697296003828666	29	0.0030444296451336695	256	True
bhlh domain containing protein	0.004785833931562575	40	0.00318713728474931	268	True
cytokinin dehydrogenase	0.0011964584828906438	10	0.0004756921320521359	40	True
btb domain containing protein	0.0017946877243359654	15	0.0005351536485586529	45	True
ethylene receptor	0.0014357501794687725	12	0.0004400152221482257	37	True
protein reversion to ethylene sensitivity	0.00011964584828906437	1	8.324612310912378e-05	7	True
leucoanthocyanidin dioxygenase	0.00023929169657812874	2	2.3784606602606793e-05	2	True
della protein	0.0003589375448671931	3	5.9461516506516985e-05	5	True
della protein gai	0.0003589375448671931	3	0.00019027685282085435	16	True
myb transcription factor	0.0029911462072266092	25	0.0024498144800684995	206	True
allene oxide synthase 1 chloroplastic	0.00011964584828906437	1	5.9461516506516985e-05	5	True
oxidored fmn domain containing protein	0.00023929169657812874	2	0.0002616306726286747	22	False
coronatine insensitive protein homolog	0.0003589375448671931	3	0.00014270763961564075	12	True
loop bhlh transcription factor	0.00023929169657812874	2	7.135381980782038e-05	6	True
fe2og dioxygenase domain containing protein	0.002512562814070352	21	0.002164399200837218	182	True
abhydrolase 3 domain containing protein	0.0007178750897343862	6	0.0013438302730472839	113	False
phytosulfokine	0.00011964584828906437	1	9.513842641042717e-05	8	True
proline rich receptor protein kinase perk	0.002273271117492223	19	0.0035201217771858055	296	False
sulfhydryl oxidase	0.00011964584828906437	1	5.9461516506516985e-05	5	True
leucine rich repeat receptor serine threonine protein kinase	0.0008375209380234506	7	0.0019622300447150604	165	False
small polypeptide devil	0.00011964584828906437	1	8.324612310912378e-05	7	True
gibberellin regulated protein	0.0004785833931562575	4	0.00015459994291694415	13	True
arath epidermal patterning factor protein	0.00011964584828906437	1	5.9461516506516985e-05	5	True
protein ralf	0.00011964584828906437	1	0.00017838454951955095	15	False
histone h2a	0.00023929169657812874	2	0.0002616306726286747	22	False
histone h3 2	0.0014357501794687725	12	0.0005113690419560461	43	True
fact complex subunit	0.00011964584828906437	1	1.1892303301303397e-05	1	True
histone chaperone asf	0.00011964584828906437	1	3.567690990391019e-05	3	True
caebr wd repeat containing protein	0.00023929169657812874	2	4.756921320521359e-05	4	True
polycomb group protein fie	0.00023929169657812874	2	3.567690990391019e-05	3	True
fibronectin type iii domain containing protein	0.0003589375448671931	3	0.00011892303301303397	10	True
pwwp domain containing protein	0.0014357501794687725	12	0.0009157073542003615	77	True
aldehyde oxygenase deformylating	0.0003589375448671931	3	0.0002854152792312815	24	True
bromodomain adjacent to zinc finger domain protein	0.00023929169657812874	2	2.3784606602606793e-05	2	True
histone lysine n methyltransferase suvr	0.0004785833931562575	4	0.00017838454951955095	15	True
quality protein histone lysine n methyltransferase suvr	0.0004785833931562575	4	4.756921320521359e-05	4	True
set domain containing protein	0.00023929169657812874	2	0.0004637998287508325	39	False
potential protein lysine methyltransferase set	0.00023929169657812874	2	2.3784606602606793e-05	2	True
quality protein lysine specific demethylase jmj	0.0003589375448671931	3	0.00017838454951955095	15	True
arath lysine specific demethylase jmj	0.00011964584828906437	1	0.0003448767957377985	29	False
jmjc domain containing protein	0.00011964584828906437	1	0.00015459994291694415	13	False
chromatin modification protein meaf	0.0004785833931562575	4	4.756921320521359e-05	4	True
histone acetyltransferase kat	0.0004785833931562575	4	5.9461516506516985e-05	5	True
histone acetyltransferase the myst	0.00011964584828906437	1	1.1892303301303397e-05	1	True
phd finger protein ing	0.0003589375448671931	3	3.567690990391019e-05	3	True
chromatin modification protein eaf b	0.0003589375448671931	3	5.9461516506516985e-05	5	True
chromatin modification protein eaf	0.00011964584828906437	1	1.1892303301303397e-05	1	True
myb domain containing protein	0.0015553960277578367	13	0.0010465226905146988	88	True
bromo domain containing protein	0.0014357501794687725	12	0.0003567690990391019	30	True
histone deacetylase complex subunit sap	0.0004785833931562575	4	9.513842641042717e-05	8	True
methyl cpg binding domain containing protein	0.0007178750897343862	6	0.0005589382551612597	47	True
sant domain protein	0.0003589375448671931	3	0.00010703072971173057	9	True
histone deacetylase	0.00023929169657812874	2	0.0004162306155456189	35	False
transcription factor gte	0.0004785833931562575	4	0.0004637998287508325	39	True
bromodomain containing factor	0.00011964584828906437	1	1.1892303301303397e-05	1	True
enhancer of polycomb protein	0.00023929169657812874	2	0.00021406145942346114	18	True
ring type domain containing protein	0.005862646566164154	49	0.007848920178860241	660	False
btb poz and domain containing protein	0.0004785833931562575	4	0.0003567690990391019	30	True
arath phd finger protein alfin	0.0011964584828906438	10	0.0005113690419560461	43	True
b3 domain containing transcription factor val	0.00023929169657812874	2	7.135381980782038e-05	6	True
conserved oligomeric golgi complex subunit isoform x1	0.00011964584828906437	1	1.1892303301303397e-05	1	True
repeat bromo and domain containing protein	0.000957166786312515	8	0.00020216915612215775	17	True
gltscr domain containing protein	0.0003589375448671931	3	5.9461516506516985e-05	5	True
swi snf complex subunit swi3a	0.0004785833931562575	4	8.324612310912378e-05	7	True
swi snf complex subunit swi3a protein	0.00011964584828906437	1	1.1892303301303397e-05	1	True
homeobox domain containing protein	0.0014357501794687725	12	0.0013319379697459804	112	True
fha domain containing protein	0.0011964584828906438	10	0.0004400152221482257	37	True
yl1 c domain containing protein	0.00011964584828906437	1	5.9461516506516985e-05	5	True
papa domain containing protein	0.0003589375448671931	3	0.00011892303301303397	10	True
deubad domain containing protein	0.0003589375448671931	3	9.513842641042717e-05	8	True
f box protein skip	0.0004785833931562575	4	7.135381980782038e-05	6	True
helicase transcription factor chr	0.00023929169657812874	2	0.00011892303301303397	10	True
ribonuclease protein	0.0004785833931562575	4	4.756921320521359e-05	4	True
sam dependent mtase drm type domain containing protein	0.0005982292414453219	5	0.00019027685282085435	16	True
f box protein	0.0003589375448671931	3	0.0003686614023404053	31	False
argonaute protein	0.00023929169657812874	2	8.324612310912378e-05	7	True
ring type e3 ubiquitin transferase	0.005623354869586025	47	0.0038768908762249073	326	True
rrm domain containing protein	0.006700167504187605	56	0.003650937113500143	307	True
protein enhanced downy mildew isoform	0.00023929169657812874	2	9.513842641042717e-05	8	True
arath protein enhanced downy mildew	0.00011964584828906437	1	0.00010703072971173057	9	True
histone lysine n methyltransferase h3 specific suvh	0.0007178750897343862	6	0.0004756921320521359	40	True
j domain containing protein	0.0020339794209140944	17	0.0013676148796498905	115	True
morc6 s5 domain containing protein	0.00011964584828906437	1	0.0002735229759299781	23	False
factor of dna methylation	0.00023929169657812874	2	0.00021406145942346114	18	True
origin of replication complex subunit	0.00011964584828906437	1	0.00011892303301303397	10	True
dna topoisomerase i	0.0004785833931562575	4	4.756921320521359e-05	4	True
dna replication complex gins protein psf	0.00011964584828906437	1	1.1892303301303397e-05	1	True
