Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation
Protein modification.glycosylation.N-linked glycosylation	0.012422360248447204	4	0.0017362762819902958	146	True
Protein modification.lipidation.protein S-acylation	0.009316770186335404	3	0.0012724764532394634	107	True
Protein modification.dephosphorylation.protein serine/threonine protein phosphatase activities	0.006211180124223602	2	0.005553705641708686	467	True
Protein homeostasis.ubiquitin-proteasome system.ubiquitin-fold protein conjugation	0.012422360248447204	4	0.020169346399010562	1696	False
Protein homeostasis.ubiquitin-proteasome system.DAR protease system	0.006211180124223602	2	0.0006183997716677766	52	True
Cytoskeleton organisation.microfilament network.actin polymerisation	0.006211180124223602	2	0.0026044144229854438	219	True
Cell wall organisation.pectin.rhamnogalacturonan II	0.006211180124223602	2	0.0002735229759299781	23	True
Vesicle trafficking.retrograde trafficking.Coat protein I (COPI) coatomer machinery	0.006211180124223602	2	0.0020692607744267908	174	True
Vesicle trafficking.endocytic trafficking.ESCRT-mediated sorting	0.018633540372670808	6	0.0016054609456759585	135	True
Protein translocation.nucleus.nucleocytoplasmic transport	0.012422360248447204	4	0.0012486918466368567	105	True
Solute transport.primary active transport.V-type ATPase complex	0.003105590062111801	1	0.0008562458376938446	72	True
Solute transport.channel-mediated transport.voltage-gated cation channel activities	0.009316770186335404	3	0.0005827228617638665	49	True
Nutrient uptake.other micronutrient homeostasis.zinc	0.006211180124223602	2	0.0005589382551612597	47	True
Multi-process regulation.Programmed Cell Death (PCD) system.regulatory protein *(CYCLASE)	0.012422360248447204	4	0.00015459994291694415	13	True
Multi-process regulation.14-3-3 regulatory system.14-3-3 phosphoprotein-binding protein *(GRF)	0.003105590062111801	1	0.0005351536485586529	45	True
Multi-process regulation.ROP-GTPase regulatory system.ROP GTPase effector activities	0.003105590062111801	1	0.0007373228046808106	62	True
Multi-process regulation.phosphoinositide signalling.phosphoinositide homeostasis	0.018633540372670808	6	0.003246598801255827	273	True
Plant reproduction.gametogenesis.male gametophyt	0.003105590062111801	1	0.0012605841499381601	106	True
Plant reproduction.embryogenesis.embryo axis formation	0.006211180124223602	2	0.0006183997716677766	52	True
Plant organogenesis.flower formation.autonomous floral-promotion pathway	0.003105590062111801	1	0.000987061174008182	83	True
not assigned	0.5248447204968945	169	0.3738345542764723	31435	True
Enzyme classification.EC_1 oxidoreductases.EC_1-2 oxidoreductase acting on aldehyde or oxo group of donor	0.006211180124223602	2	0.0014508610027590143	122	True
Enzyme classification.EC_1 oxidoreductases.EC_1-14 oxidoreductase acting on paired donor with incorporation or reduction of molecular oxygen	0.031055900621118012	10	0.007753781752449815	652	True
Enzyme classification.EC_2 transferases.EC_2-3 acyltransferase	0.006211180124223602	2	0.0035320140804871087	297	True
Enzyme classification.EC_2 transferases.EC_2-4 glycosyltransferase	0.012422360248447204	4	0.007729997145847207	650	True
Enzyme classification.EC_2 transferases.EC_2-7 transferase transferring phosphorus-containing group	0.027950310559006212	9	0.04239606126914661	3565	False
Enzyme classification.EC_3 hydrolases.EC_3-1 hydrolase acting on ester bond	0.015527950310559006	5	0.007551612596327657	635	True
Enzyme classification.EC_3 hydrolases.EC_3-2 glycosylase	0.009316770186335404	3	0.006469412995909048	544	True
Enzyme classification.EC_4 lyases.EC_4-1 carbon-carbon lyase	0.006211180124223602	2	0.002009799257920274	169	True
Enzyme classification.EC_4 lyases.EC_4-2 carbon-oxygen lyase	0.003105590062111801	1	0.002342783750356769	197	True
Enzyme classification.EC_5 isomerases.EC_5-3 intramolecular oxidoreductase	0.015527950310559006	5	0.0008800304442964514	74	True
