Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation	ME
Coenzyme metabolism	0.00424757281553398	7	0.01004899628960137	845	False	salmon
Secondary metabolism	0.009708737864077669	16	0.004162306155456189	350	True	salmon
Redox homeostasis	0.0018203883495145632	3	0.007159166587384645	602	False	salmon
Phytohormone action	0.007888349514563107	13	0.016221101702977834	1364	False	salmon
Chromatin organisation	0.009708737864077669	16	0.01970554657025973	1657	False	salmon
Cell division	0.01699029126213592	28	0.020561792407953573	1729	False	salmon
DNA damage response	0.006674757281553398	11	0.004566644467700504	384	True	salmon
RNA biosynthesis	0.012742718446601941	21	0.06308866901341452	5305	False	salmon
RNA processing	0.0018203883495145632	3	0.01936066977452193	1628	False	salmon
RNA homeostasis	0.026092233009708737	43	0.013925887165826278	1171	True	salmon
Protein biosynthesis	0.010315533980582525	17	0.02398677575872895	2017	False	salmon
Protein modification	0.08737864077669903	144	0.04100466178289411	3448	True	salmon
Protein homeostasis	0.08859223300970874	146	0.047224336409475785	3971	True	salmon
Cytoskeleton organisation	0.021844660194174758	36	0.013473979640376749	1133	True	salmon
Cell wall organisation	0.015776699029126214	26	0.015995147940253068	1345	False	salmon
Vesicle trafficking	0.18325242718446602	302	0.0227618685186947	1914	True	salmon
Protein translocation	0.025485436893203883	42	0.008288935401008467	697	True	salmon
Solute transport	0.03337378640776699	55	0.03773427837503568	3173	False	salmon
Nutrient uptake	0.0006067961165048543	1	0.006505089905812958	547	False	salmon
External stimuli response	0.003033980582524272	5	0.011809057178194273	993	False	salmon
Multi-process regulation	0.025485436893203883	42	0.023974883455427646	2016	True	salmon
Plant reproduction	0.00849514563106796	14	0.003912567786128817	329	True	salmon
Plant organogenesis	0.0024271844660194173	4	0.00812244315479022	683	False	salmon
not assigned	0.21298543689320387	351	0.3738345542764723	31435	False	salmon
Enzyme classification	0.10558252427184465	174	0.12265721624964324	10314	False	salmon
Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation	ME
Cellular respiration	0.012048192771084338	6	0.008526781467034535	717	True	royalblue
Carbohydrate metabolism	0.008032128514056224	4	0.009275996575016649	780	False	royalblue
Amino acid metabolism	0.002008032128514056	1	0.010489011511749595	882	False	royalblue
Lipid metabolism	0.010040160642570281	5	0.017874131861859006	1503	False	royalblue
Nucleotide metabolism	0.010040160642570281	5	0.004209875368661403	354	True	royalblue
Redox homeostasis	0.006024096385542169	3	0.007159166587384645	602	False	royalblue
Chromatin organisation	0.004016064257028112	2	0.01970554657025973	1657	False	royalblue
Cell division	0.012048192771084338	6	0.020561792407953573	1729	False	royalblue
DNA damage response	0.01606425702811245	8	0.004566644467700504	384	True	royalblue
RNA biosynthesis	0.07429718875502007	37	0.06308866901341452	5305	True	royalblue
RNA processing	0.014056224899598393	7	0.01936066977452193	1628	False	royalblue
RNA homeostasis	0.006024096385542169	3	0.013925887165826278	1171	False	royalblue
Protein biosynthesis	0.010040160642570281	5	0.02398677575872895	2017	False	royalblue
Protein modification	0.02610441767068273	13	0.04100466178289411	3448	False	royalblue
Protein homeostasis	0.02208835341365462	11	0.047224336409475785	3971	False	royalblue
Cytoskeleton organisation	0.010040160642570281	5	0.013473979640376749	1133	False	royalblue
Cell wall organisation	0.002008032128514056	1	0.015995147940253068	1345	False	royalblue
Vesicle trafficking	0.018072289156626505	9	0.0227618685186947	1914	False	royalblue
Solute transport	0.018072289156626505	9	0.03773427837503568	3173	False	royalblue
Nutrient uptake	0.002008032128514056	1	0.006505089905812958	547	False	royalblue
External stimuli response	0.004016064257028112	2	0.011809057178194273	993	False	royalblue
Multi-process regulation	0.010040160642570281	5	0.023974883455427646	2016	False	royalblue
Plant reproduction	0.008032128514056224	4	0.003912567786128817	329	True	royalblue
not assigned	0.6285140562248996	313	0.3738345542764723	31435	True	royalblue
Enzyme classification	0.06626506024096386	33	0.12265721624964324	10314	False	royalblue
Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation	ME
Photosynthesis	0.004273504273504274	1	0.009204642755208828	774	False	steelblue
Cellular respiration	0.017094017094017096	4	0.008526781467034535	717	True	steelblue
Carbohydrate metabolism	0.004273504273504274	1	0.009275996575016649	780	False	steelblue
Amino acid metabolism	0.03418803418803419	8	0.010489011511749595	882	True	steelblue
Lipid metabolism	0.029914529914529916	7	0.017874131861859006	1503	True	steelblue
Nucleotide metabolism	0.008547008547008548	2	0.004209875368661403	354	True	steelblue
Coenzyme metabolism	0.004273504273504274	1	0.01004899628960137	845	False	steelblue
Secondary metabolism	0.004273504273504274	1	0.004162306155456189	350	True	steelblue
Phytohormone action	0.01282051282051282	3	0.016221101702977834	1364	False	steelblue
Chromatin organisation	0.008547008547008548	2	0.01970554657025973	1657	False	steelblue
Cell division	0.021367521367521368	5	0.020561792407953573	1729	True	steelblue
RNA biosynthesis	0.01282051282051282	3	0.06308866901341452	5305	False	steelblue
RNA homeostasis	0.004273504273504274	1	0.013925887165826278	1171	False	steelblue
Protein biosynthesis	0.01282051282051282	3	0.02398677575872895	2017	False	steelblue
Protein modification	0.02564102564102564	6	0.04100466178289411	3448	False	steelblue
Protein homeostasis	0.0641025641025641	15	0.047224336409475785	3971	True	steelblue
Vesicle trafficking	0.008547008547008548	2	0.0227618685186947	1914	False	steelblue
Solute transport	0.029914529914529916	7	0.03773427837503568	3173	False	steelblue
External stimuli response	0.01282051282051282	3	0.011809057178194273	993	True	steelblue
Multi-process regulation	0.01282051282051282	3	0.023974883455427646	2016	False	steelblue
not assigned	0.5341880341880342	125	0.3738345542764723	31435	True	steelblue
Enzyme classification	0.13247863247863248	31	0.12265721624964324	10314	True	steelblue
Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation	ME
Photosynthesis	0.003896103896103896	6	0.009204642755208828	774	False	purple
Cellular respiration	0.00909090909090909	14	0.008526781467034535	717	True	purple
Carbohydrate metabolism	0.001948051948051948	3	0.009275996575016649	780	False	purple
Amino acid metabolism	0.012987012987012988	20	0.010489011511749595	882	True	purple
Lipid metabolism	0.01103896103896104	17	0.017874131861859006	1503	False	purple
Nucleotide metabolism	0.0006493506493506494	1	0.004209875368661403	354	False	purple
Coenzyme metabolism	0.007792207792207792	12	0.01004899628960137	845	False	purple
Redox homeostasis	0.00974025974025974	15	0.007159166587384645	602	True	purple
Phytohormone action	0.00909090909090909	14	0.016221101702977834	1364	False	purple
Chromatin organisation	0.01818181818181818	28	0.01970554657025973	1657	False	purple
Cell division	0.00909090909090909	14	0.020561792407953573	1729	False	purple
DNA damage response	0.005194805194805195	8	0.004566644467700504	384	True	purple
RNA biosynthesis	0.03701298701298701	57	0.06308866901341452	5305	False	purple
RNA processing	0.02012987012987013	31	0.01936066977452193	1628	True	purple
RNA homeostasis	0.011688311688311689	18	0.013925887165826278	1171	False	purple
Protein biosynthesis	0.016883116883116882	26	0.02398677575872895	2017	False	purple
Protein modification	0.024025974025974027	37	0.04100466178289411	3448	False	purple
Protein homeostasis	0.03116883116883117	48	0.047224336409475785	3971	False	purple
Cytoskeleton organisation	0.014935064935064935	23	0.013473979640376749	1133	True	purple
Cell wall organisation	0.004545454545454545	7	0.015995147940253068	1345	False	purple
Vesicle trafficking	0.012337662337662338	19	0.0227618685186947	1914	False	purple
Protein translocation	0.003896103896103896	6	0.008288935401008467	697	False	purple
Solute transport	0.02012987012987013	31	0.03773427837503568	3173	False	purple
Nutrient uptake	0.0025974025974025974	4	0.006505089905812958	547	False	purple
External stimuli response	0.005194805194805195	8	0.011809057178194273	993	False	purple
Multi-process regulation	0.008441558441558441	13	0.023974883455427646	2016	False	purple
Plant reproduction	0.001948051948051948	3	0.003912567786128817	329	False	purple
Plant organogenesis	0.0006493506493506494	1	0.00812244315479022	683	False	purple
not assigned	0.5876623376623377	905	0.3738345542764723	31435	True	purple
Enzyme classification	0.09805194805194806	151	0.12265721624964324	10314	False	purple
Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation	ME
Photosynthesis	0.004101722723543888	10	0.009204642755208828	774	False	black
Cellular respiration	0.0008203445447087777	2	0.008526781467034535	717	False	black
Carbohydrate metabolism	0.011894995898277276	29	0.009275996575016649	780	True	black
Amino acid metabolism	0.003281378178835111	8	0.010489011511749595	882	False	black
Lipid metabolism	0.016817063166529943	41	0.017874131861859006	1503	False	black
Nucleotide metabolism	0.0012305168170631665	3	0.004209875368661403	354	False	black
Coenzyme metabolism	0.004101722723543888	10	0.01004899628960137	845	False	black
Secondary metabolism	0.002050861361771944	5	0.004162306155456189	350	False	black
Redox homeostasis	0.002871205906480722	7	0.007159166587384645	602	False	black
Phytohormone action	0.022149302707136997	54	0.016221101702977834	1364	True	black
Chromatin organisation	0.004101722723543888	10	0.01970554657025973	1657	False	black
Cell division	0.007793273174733388	19	0.020561792407953573	1729	False	black
RNA biosynthesis	0.045118949958982774	110	0.06308866901341452	5305	False	black
RNA homeostasis	0.002050861361771944	5	0.013925887165826278	1171	False	black
Protein biosynthesis	0.0036915504511894994	9	0.02398677575872895	2017	False	black
Protein modification	0.05045118949958983	123	0.04100466178289411	3448	True	black
Protein homeostasis	0.027481542247744052	67	0.047224336409475785	3971	False	black
Cytoskeleton organisation	0.023379819524200166	57	0.013473979640376749	1133	True	black
Cell wall organisation	0.03609515996718622	88	0.015995147940253068	1345	True	black
Vesicle trafficking	0.022559474979491387	55	0.0227618685186947	1914	False	black
Protein translocation	0.002461033634126333	6	0.008288935401008467	697	False	black
Solute transport	0.06890894175553733	168	0.03773427837503568	3173	True	black
Nutrient uptake	0.002050861361771944	5	0.006505089905812958	547	False	black
External stimuli response	0.002461033634126333	6	0.011809057178194273	993	False	black
Multi-process regulation	0.04963084495488105	121	0.023974883455427646	2016	True	black
Plant reproduction	0.013125512715340444	32	0.003912567786128817	329	True	black
Plant organogenesis	0.0008203445447087777	2	0.00812244315479022	683	False	black
not assigned	0.41755537325676784	1018	0.3738345542764723	31435	True	black
Enzyme classification	0.1509433962264151	368	0.12265721624964324	10314	True	black
Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation	ME
Photosynthesis	0.010438413361169102	5	0.009204642755208828	774	True	darkred
Carbohydrate metabolism	0.0020876826722338203	1	0.009275996575016649	780	False	darkred
Lipid metabolism	0.0041753653444676405	2	0.017874131861859006	1503	False	darkred
Coenzyme metabolism	0.006263048016701462	3	0.01004899628960137	845	False	darkred
Redox homeostasis	0.008350730688935281	4	0.007159166587384645	602	True	darkred
Phytohormone action	0.0041753653444676405	2	0.016221101702977834	1364	False	darkred
Chromatin organisation	0.016701461377870562	8	0.01970554657025973	1657	False	darkred
Cell division	0.027139874739039668	13	0.020561792407953573	1729	True	darkred
RNA biosynthesis	0.027139874739039668	13	0.06308866901341452	5305	False	darkred
RNA processing	0.0020876826722338203	1	0.01936066977452193	1628	False	darkred
Protein biosynthesis	0.0020876826722338203	1	0.02398677575872895	2017	False	darkred
Protein modification	0.03549060542797495	17	0.04100466178289411	3448	False	darkred
Protein homeostasis	0.029227557411273485	14	0.047224336409475785	3971	False	darkred
Cytoskeleton organisation	0.010438413361169102	5	0.013473979640376749	1133	False	darkred
Cell wall organisation	0.0020876826722338203	1	0.015995147940253068	1345	False	darkred
Vesicle trafficking	0.0020876826722338203	1	0.0227618685186947	1914	False	darkred
Protein translocation	0.0041753653444676405	2	0.008288935401008467	697	False	darkred
Solute transport	0.022964509394572025	11	0.03773427837503568	3173	False	darkred
Nutrient uptake	0.0020876826722338203	1	0.006505089905812958	547	False	darkred
External stimuli response	0.008350730688935281	4	0.011809057178194273	993	False	darkred
Multi-process regulation	0.014613778705636743	7	0.023974883455427646	2016	False	darkred
not assigned	0.6743215031315241	323	0.3738345542764723	31435	True	darkred
Enzyme classification	0.08350730688935282	40	0.12265721624964324	10314	False	darkred
Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation	ME
Secondary metabolism	0.02127659574468085	1	0.004162306155456189	350	True	skyblue3
RNA biosynthesis	0.0851063829787234	4	0.06308866901341452	5305	True	skyblue3
Cell wall organisation	0.19148936170212766	9	0.015995147940253068	1345	True	skyblue3
not assigned	0.6808510638297872	32	0.3738345542764723	31435	True	skyblue3
Enzyme classification	0.02127659574468085	1	0.12265721624964324	10314	False	skyblue3
Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation	ME
Photosynthesis	0.003663003663003663	1	0.009204642755208828	774	False	paleturquoise
Cellular respiration	0.41025641025641024	112	0.008526781467034535	717	True	paleturquoise
Amino acid metabolism	0.003663003663003663	1	0.010489011511749595	882	False	paleturquoise
Lipid metabolism	0.003663003663003663	1	0.017874131861859006	1503	False	paleturquoise
Redox homeostasis	0.007326007326007326	2	0.007159166587384645	602	True	paleturquoise
Chromatin organisation	0.007326007326007326	2	0.01970554657025973	1657	False	paleturquoise
Cell division	0.018315018315018316	5	0.020561792407953573	1729	False	paleturquoise
RNA biosynthesis	0.05128205128205128	14	0.06308866901341452	5305	False	paleturquoise
RNA homeostasis	0.003663003663003663	1	0.013925887165826278	1171	False	paleturquoise
Protein modification	0.06593406593406594	18	0.04100466178289411	3448	True	paleturquoise
Protein homeostasis	0.018315018315018316	5	0.047224336409475785	3971	False	paleturquoise
Vesicle trafficking	0.029304029304029304	8	0.0227618685186947	1914	True	paleturquoise
Protein translocation	0.01098901098901099	3	0.008288935401008467	697	True	paleturquoise
Solute transport	0.07326007326007326	20	0.03773427837503568	3173	True	paleturquoise
not assigned	0.18681318681318682	51	0.3738345542764723	31435	False	paleturquoise
Enzyme classification	0.10622710622710622	29	0.12265721624964324	10314	False	paleturquoise
Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation	ME
Photosynthesis	0.0006426735218508997	1	0.009204642755208828	774	False	magenta
Cellular respiration	0.016066838046272493	25	0.008526781467034535	717	True	magenta
Carbohydrate metabolism	0.0038560411311053984	6	0.009275996575016649	780	False	magenta
Amino acid metabolism	0.005141388174807198	8	0.010489011511749595	882	False	magenta
Lipid metabolism	0.012210796915167094	19	0.017874131861859006	1503	False	magenta
Nucleotide metabolism	0.0012853470437017994	2	0.004209875368661403	354	False	magenta
Coenzyme metabolism	0.008354755784061696	13	0.01004899628960137	845	False	magenta
Secondary metabolism	0.0019280205655526992	3	0.004162306155456189	350	False	magenta
Redox homeostasis	0.007069408740359897	11	0.007159166587384645	602	False	magenta
Phytohormone action	0.002570694087403599	4	0.016221101702977834	1364	False	magenta
Chromatin organisation	0.010925449871465296	17	0.01970554657025973	1657	False	magenta
Cell division	0.018637532133676093	29	0.020561792407953573	1729	False	magenta
DNA damage response	0.006426735218508998	10	0.004566644467700504	384	True	magenta
RNA biosynthesis	0.02956298200514139	46	0.06308866901341452	5305	False	magenta
RNA processing	0.016709511568123392	26	0.01936066977452193	1628	False	magenta
RNA homeostasis	0.016066838046272493	25	0.013925887165826278	1171	True	magenta
Protein biosynthesis	0.017352185089974295	27	0.02398677575872895	2017	False	magenta
Protein modification	0.014138817480719794	22	0.04100466178289411	3448	False	magenta
Protein homeostasis	0.04113110539845758	64	0.047224336409475785	3971	False	magenta
Cytoskeleton organisation	0.004498714652956298	7	0.013473979640376749	1133	False	magenta
Cell wall organisation	0.0019280205655526992	3	0.015995147940253068	1345	False	magenta
Vesicle trafficking	0.014781491002570694	23	0.0227618685186947	1914	False	magenta
Protein translocation	0.008354755784061696	13	0.008288935401008467	697	True	magenta
Solute transport	0.017352185089974295	27	0.03773427837503568	3173	False	magenta
Nutrient uptake	0.0019280205655526992	3	0.006505089905812958	547	False	magenta
External stimuli response	0.003213367609254499	5	0.011809057178194273	993	False	magenta
Multi-process regulation	0.008997429305912597	14	0.023974883455427646	2016	False	magenta
Plant organogenesis	0.0006426735218508997	1	0.00812244315479022	683	False	magenta
not assigned	0.6446015424164524	1003	0.3738345542764723	31435	True	magenta
Enzyme classification	0.06362467866323908	99	0.12265721624964324	10314	False	magenta
Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation	ME
Cellular respiration	0.0033351862145636463	6	0.008526781467034535	717	False	greenyellow
Carbohydrate metabolism	0.010005558643690939	18	0.009275996575016649	780	True	greenyellow
Amino acid metabolism	0.02556976097832129	46	0.010489011511749595	882	True	greenyellow
Lipid metabolism	0.032795997776542525	59	0.017874131861859006	1503	True	greenyellow
Nucleotide metabolism	0.0044469149527515284	8	0.004209875368661403	354	True	greenyellow
Coenzyme metabolism	0.010561423012784881	19	0.01004899628960137	845	True	greenyellow
Secondary metabolism	0.009449694274596998	17	0.004162306155456189	350	True	greenyellow
Redox homeostasis	0.012784880489160644	23	0.007159166587384645	602	True	greenyellow
Phytohormone action	0.029460811561978877	53	0.016221101702977834	1364	True	greenyellow
Chromatin organisation	0.013340744858254585	24	0.01970554657025973	1657	False	greenyellow
Cell division	0.013896609227348526	25	0.020561792407953573	1729	False	greenyellow
DNA damage response	0.0016675931072818232	3	0.004566644467700504	384	False	greenyellow
RNA biosynthesis	0.0933852140077821	168	0.06308866901341452	5305	True	greenyellow
RNA processing	0.006670372429127293	12	0.01936066977452193	1628	False	greenyellow
RNA homeostasis	0.0022234574763757642	4	0.013925887165826278	1171	False	greenyellow
Protein biosynthesis	0.0027793218454697055	5	0.02398677575872895	2017	False	greenyellow
Protein modification	0.03501945525291829	63	0.04100466178289411	3448	False	greenyellow
Protein homeostasis	0.040022234574763754	72	0.047224336409475785	3971	False	greenyellow
Cytoskeleton organisation	0.0033351862145636463	6	0.013473979640376749	1133	False	greenyellow
Cell wall organisation	0.011673151750972763	21	0.015995147940253068	1345	False	greenyellow
Vesicle trafficking	0.008893829905503057	16	0.0227618685186947	1914	False	greenyellow
Protein translocation	0.0005558643690939411	1	0.008288935401008467	697	False	greenyellow
Solute transport	0.06058921623123958	109	0.03773427837503568	3173	True	greenyellow
Nutrient uptake	0.0044469149527515284	8	0.006505089905812958	547	False	greenyellow
External stimuli response	0.03001667593107282	54	0.011809057178194273	993	True	greenyellow
Multi-process regulation	0.027793218454697052	50	0.023974883455427646	2016	True	greenyellow
Plant reproduction	0.0038910505836575876	7	0.003912567786128817	329	False	greenyellow
Plant organogenesis	0.0038910505836575876	7	0.00812244315479022	683	False	greenyellow
not assigned	0.274041133963313	493	0.3738345542764723	31435	False	greenyellow
Enzyme classification	0.22345747637576432	402	0.12265721624964324	10314	True	greenyellow
Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation	ME
Cellular respiration	0.022935779816513763	5	0.008526781467034535	717	True	violet
Carbohydrate metabolism	0.01834862385321101	4	0.009275996575016649	780	True	violet
Amino acid metabolism	0.0045871559633027525	1	0.010489011511749595	882	False	violet
Lipid metabolism	0.03211009174311927	7	0.017874131861859006	1503	True	violet
Phytohormone action	0.013761467889908258	3	0.016221101702977834	1364	False	violet
RNA biosynthesis	0.06422018348623854	14	0.06308866901341452	5305	True	violet
Protein modification	0.11009174311926606	24	0.04100466178289411	3448	True	violet
Protein homeostasis	0.009174311926605505	2	0.047224336409475785	3971	False	violet
Cytoskeleton organisation	0.045871559633027525	10	0.013473979640376749	1133	True	violet
Cell wall organisation	0.013761467889908258	3	0.015995147940253068	1345	False	violet
Vesicle trafficking	0.01834862385321101	4	0.0227618685186947	1914	False	violet
Protein translocation	0.027522935779816515	6	0.008288935401008467	697	True	violet
Solute transport	0.03669724770642202	8	0.03773427837503568	3173	False	violet
External stimuli response	0.009174311926605505	2	0.011809057178194273	993	False	violet
Multi-process regulation	0.09174311926605505	20	0.023974883455427646	2016	True	violet
Plant reproduction	0.0045871559633027525	1	0.003912567786128817	329	True	violet
Plant organogenesis	0.0871559633027523	19	0.00812244315479022	683	True	violet
not assigned	0.21100917431192662	46	0.3738345542764723	31435	False	violet
Enzyme classification	0.17889908256880735	39	0.12265721624964324	10314	True	violet
Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation	ME
Phytohormone action	0.02	1	0.016221101702977834	1364	True	sienna3
RNA biosynthesis	0.18	9	0.06308866901341452	5305	True	sienna3
Protein homeostasis	0.02	1	0.047224336409475785	3971	False	sienna3
Cell wall organisation	0.08	4	0.015995147940253068	1345	True	sienna3
External stimuli response	0.08	4	0.011809057178194273	993	True	sienna3
not assigned	0.5	25	0.3738345542764723	31435	True	sienna3
Enzyme classification	0.12	6	0.12265721624964324	10314	False	sienna3
Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation	ME
Cellular respiration	0.0023584905660377358	1	0.008526781467034535	717	False	darkgrey
Amino acid metabolism	0.01179245283018868	5	0.010489011511749595	882	True	darkgrey
Lipid metabolism	0.007075471698113208	3	0.017874131861859006	1503	False	darkgrey
Coenzyme metabolism	0.007075471698113208	3	0.01004899628960137	845	False	darkgrey
Redox homeostasis	0.025943396226415096	11	0.007159166587384645	602	True	darkgrey
Phytohormone action	0.01650943396226415	7	0.016221101702977834	1364	True	darkgrey
Chromatin organisation	0.01179245283018868	5	0.01970554657025973	1657	False	darkgrey
Cell division	0.018867924528301886	8	0.020561792407953573	1729	False	darkgrey
RNA biosynthesis	0.018867924528301886	8	0.06308866901341452	5305	False	darkgrey
RNA processing	0.018867924528301886	8	0.01936066977452193	1628	False	darkgrey
RNA homeostasis	0.01650943396226415	7	0.013925887165826278	1171	True	darkgrey
Protein biosynthesis	0.018867924528301886	8	0.02398677575872895	2017	False	darkgrey
Protein modification	0.01650943396226415	7	0.04100466178289411	3448	False	darkgrey
Protein homeostasis	0.01179245283018868	5	0.047224336409475785	3971	False	darkgrey
Cytoskeleton organisation	0.014150943396226415	6	0.013473979640376749	1133	True	darkgrey
Vesicle trafficking	0.018867924528301886	8	0.0227618685186947	1914	False	darkgrey
Protein translocation	0.025943396226415096	11	0.008288935401008467	697	True	darkgrey
Solute transport	0.014150943396226415	6	0.03773427837503568	3173	False	darkgrey
Nutrient uptake	0.0047169811320754715	2	0.006505089905812958	547	False	darkgrey
External stimuli response	0.02122641509433962	9	0.011809057178194273	993	True	darkgrey
Multi-process regulation	0.014150943396226415	6	0.023974883455427646	2016	False	darkgrey
Plant organogenesis	0.0047169811320754715	2	0.00812244315479022	683	False	darkgrey
not assigned	0.5919811320754716	251	0.3738345542764723	31435	True	darkgrey
Enzyme classification	0.08726415094339622	37	0.12265721624964324	10314	False	darkgrey
Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation	ME
Photosynthesis	0.05011501807426881	610	0.009204642755208828	774	True	turquoise
Cellular respiration	0.007886953664147224	96	0.008526781467034535	717	False	turquoise
Carbohydrate metabolism	0.015773907328294447	192	0.009275996575016649	780	True	turquoise
Amino acid metabolism	0.014541570818271442	177	0.010489011511749595	882	True	turquoise
Lipid metabolism	0.02021031876437726	246	0.017874131861859006	1503	True	turquoise
Nucleotide metabolism	0.004929346040092014	60	0.004209875368661403	354	True	turquoise
Coenzyme metabolism	0.025303976339139007	308	0.01004899628960137	845	True	turquoise
Secondary metabolism	0.009612224778179428	117	0.004162306155456189	350	True	turquoise
Redox homeostasis	0.013391390075583307	163	0.007159166587384645	602	True	turquoise
Phytohormone action	0.016841932303647715	205	0.016221101702977834	1364	True	turquoise
Chromatin organisation	0.009447913243509694	115	0.01970554657025973	1657	False	turquoise
Cell division	0.011583963194216234	141	0.020561792407953573	1729	False	turquoise
DNA damage response	0.001807426881367072	22	0.004566644467700504	384	False	turquoise
RNA biosynthesis	0.06046664475846204	736	0.06308866901341452	5305	False	turquoise
RNA processing	0.01881367071968452	229	0.01936066977452193	1628	False	turquoise
RNA homeostasis	0.010844561288202431	132	0.013925887165826278	1171	False	turquoise
Protein biosynthesis	0.02686493591850148	327	0.02398677575872895	2017	True	turquoise
Protein modification	0.0446927374301676	544	0.04100466178289411	3448	True	turquoise
Protein homeostasis	0.0449392047321722	547	0.047224336409475785	3971	False	turquoise
Cytoskeleton organisation	0.00903713440683536	110	0.013473979640376749	1133	False	turquoise
Cell wall organisation	0.0109267170555373	133	0.015995147940253068	1345	False	turquoise
Vesicle trafficking	0.016102530397633912	196	0.0227618685186947	1914	False	turquoise
Protein translocation	0.009940847847518896	121	0.008288935401008467	697	True	turquoise
Solute transport	0.041652974038777525	507	0.03773427837503568	3173	True	turquoise
Nutrient uptake	0.009447913243509694	115	0.006505089905812958	547	True	turquoise
External stimuli response	0.015280972724285245	186	0.011809057178194273	993	True	turquoise
Multi-process regulation	0.022182057180414064	270	0.023974883455427646	2016	False	turquoise
Plant reproduction	0.003286230693394676	40	0.003912567786128817	329	False	turquoise
Plant organogenesis	0.00821557673348669	100	0.00812244315479022	683	True	turquoise
Clade-specific metabolism	0.0004107788366743345	5	0.0003329844924364951	28	True	turquoise
not assigned	0.3172034176799211	3861	0.3738345542764723	31435	False	turquoise
Enzyme classification	0.12824515280972723	1561	0.12265721624964324	10314	True	turquoise
Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation	ME
Cellular respiration	0.15555555555555556	7	0.008526781467034535	717	True	yellowgreen
Secondary metabolism	0.022222222222222223	1	0.004162306155456189	350	True	yellowgreen
Phytohormone action	0.022222222222222223	1	0.016221101702977834	1364	True	yellowgreen
Chromatin organisation	0.022222222222222223	1	0.01970554657025973	1657	True	yellowgreen
RNA biosynthesis	0.022222222222222223	1	0.06308866901341452	5305	False	yellowgreen
RNA homeostasis	0.044444444444444446	2	0.013925887165826278	1171	True	yellowgreen
Protein modification	0.022222222222222223	1	0.04100466178289411	3448	False	yellowgreen
Solute transport	0.1111111111111111	5	0.03773427837503568	3173	True	yellowgreen
not assigned	0.5111111111111111	23	0.3738345542764723	31435	True	yellowgreen
Enzyme classification	0.06666666666666667	3	0.12265721624964324	10314	False	yellowgreen
Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation	ME
Photosynthesis	0.0030911901081916537	2	0.009204642755208828	774	False	grey60
Cellular respiration	0.00463678516228748	3	0.008526781467034535	717	False	grey60
Carbohydrate metabolism	0.00463678516228748	3	0.009275996575016649	780	False	grey60
Amino acid metabolism	0.00463678516228748	3	0.010489011511749595	882	False	grey60
Lipid metabolism	0.0030911901081916537	2	0.017874131861859006	1503	False	grey60
Nucleotide metabolism	0.0015455950540958269	1	0.004209875368661403	354	False	grey60
Coenzyme metabolism	0.00927357032457496	6	0.01004899628960137	845	False	grey60
Redox homeostasis	0.00927357032457496	6	0.007159166587384645	602	True	grey60
Phytohormone action	0.0077279752704791345	5	0.016221101702977834	1364	False	grey60
Chromatin organisation	0.00463678516228748	3	0.01970554657025973	1657	False	grey60
Cell division	0.013910355486862442	9	0.020561792407953573	1729	False	grey60
DNA damage response	0.00927357032457496	6	0.004566644467700504	384	True	grey60
RNA biosynthesis	0.0401854714064915	26	0.06308866901341452	5305	False	grey60
RNA processing	0.023183925811437404	15	0.01936066977452193	1628	True	grey60
RNA homeostasis	0.0061823802163833074	4	0.013925887165826278	1171	False	grey60
Protein biosynthesis	0.00927357032457496	6	0.02398677575872895	2017	False	grey60
Protein modification	0.023183925811437404	15	0.04100466178289411	3448	False	grey60
Protein homeostasis	0.04482225656877898	29	0.047224336409475785	3971	False	grey60
Cytoskeleton organisation	0.0015455950540958269	1	0.013473979640376749	1133	False	grey60
Cell wall organisation	0.010819165378670788	7	0.015995147940253068	1345	False	grey60
Vesicle trafficking	0.00927357032457496	6	0.0227618685186947	1914	False	grey60
Protein translocation	0.0015455950540958269	1	0.008288935401008467	697	False	grey60
Solute transport	0.02009273570324575	13	0.03773427837503568	3173	False	grey60
Nutrient uptake	0.0077279752704791345	5	0.006505089905812958	547	True	grey60
External stimuli response	0.012364760432766615	8	0.011809057178194273	993	True	grey60
Multi-process regulation	0.013910355486862442	9	0.023974883455427646	2016	False	grey60
Plant reproduction	0.0077279752704791345	5	0.003912567786128817	329	True	grey60
Plant organogenesis	0.0061823802163833074	4	0.00812244315479022	683	False	grey60
not assigned	0.6058732612055642	392	0.3738345542764723	31435	True	grey60
Enzyme classification	0.080370942812983	52	0.12265721624964324	10314	False	grey60
