Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation
sodium calcium exchanger protein ef hand	0.0020876826722338203	1	0.00011892303301303397	10	True
gip1 n domain containing protein	0.0020876826722338203	1	0.0005232613452573494	44	True
ptta en spm family plant transposase	0.008350730688935281	4	9.513842641042717e-05	8	True
repa ob 2 domain containing protein	0.0020876826722338203	1	0.00013081533631433735	11	True
flz type domain containing protein	0.0020876826722338203	1	0.000689753591475597	58	True
heparanase protein	0.0020876826722338203	1	0.0002497383693273713	21	True
transmembrane amino acid transporter protein	0.010438413361169102	5	7.135381980782038e-05	6	True
rvt domain containing protein	0.0041753653444676405	2	8.324612310912378e-05	7	True
glycine rich cell wall structural protein	0.0020876826722338203	1	9.513842641042717e-05	8	True
mhd domain containing protein	0.0020876826722338203	1	0.00023784606602606794	20	True
cold inducible rna binding protein	0.0020876826722338203	1	0.00010703072971173057	9	True
box domain containing protein	0.0020876826722338203	1	0.0003448767957377985	29	True
pex2 pex12 domain containing protein	0.0020876826722338203	1	5.9461516506516985e-05	5	True
j domain containing protein	0.0020876826722338203	1	0.0013676148796498905	115	True
lactamase b domain containing protein	0.0020876826722338203	1	0.0006778612881742935	57	True
glycos transf 1 domain containing protein	0.0020876826722338203	1	0.0002497383693273713	21	True
cell division control protein homolog	0.0020876826722338203	1	9.513842641042717e-05	8	True
gcfc domain containing protein	0.0020876826722338203	1	0.00013081533631433735	11	True
arf gap with gtpase ank repeat and ph domain containing protein	0.0020876826722338203	1	0.0002973075825325849	25	True
hypothetical protein	0.0020876826722338203	1	2.3784606602606793e-05	2	True
rat wd repeat containing protein 5b	0.0041753653444676405	2	3.567690990391019e-05	3	True
nitrate reductase [nadh]	0.0020876826722338203	1	1.1892303301303397e-05	1	True
methyltransferase	0.0020876826722338203	1	0.0009751688707068786	82	True
hydrolase 4 domain containing protein	0.0020876826722338203	1	0.0009632765674055751	81	True
act domain containing protein	0.0041753653444676405	2	0.0003924460089430121	33	True
e3 ubiquitin protein ligase rbbp isoform x1	0.006263048016701462	3	4.756921320521359e-05	4	True
hma domain containing protein	0.0020876826722338203	1	0.0017124916753876891	144	True
calcium atpase sarcoplasmic endoplasmic reticulum	0.0041753653444676405	2	4.756921320521359e-05	4	True
cation atpase c domain containing protein	0.0020876826722338203	1	2.3784606602606793e-05	2	True
rnase iii domain containing protein	0.0020876826722338203	1	0.00010703072971173057	9	True
dna repair protein rad	0.0041753653444676405	2	0.0004637998287508325	39	True
xylose isomerase	0.0020876826722338203	1	1.1892303301303397e-05	1	True
zinc finger protein zat	0.0020876826722338203	1	0.0007611074112834174	64	True
dilute domain containing protein	0.0020876826722338203	1	4.756921320521359e-05	4	True
e3 ubiquitin protein ligase rhf2a	0.0020876826722338203	1	1.1892303301303397e-05	1	True
quality protein plant specific tfiib	0.0020876826722338203	1	3.567690990391019e-05	3	True
protein argonaute	0.0020876826722338203	1	5.9461516506516985e-05	5	True
rrm domain containing protein	0.0020876826722338203	1	0.003650937113500143	307	False
atpase aaa domain containing protein	0.0041753653444676405	2	0.00020216915612215775	17	True
ubiquitin carrier protein	0.0020876826722338203	1	2.3784606602606793e-05	2	True
beta taxilin isoform	0.006263048016701462	3	4.756921320521359e-05	4	True
rnase h type domain containing protein	0.0041753653444676405	2	0.00023784606602606794	20	True
quality protein sac family b	0.0020876826722338203	1	1.1892303301303397e-05	1	True
atp dependent rna helicase dhx	0.012526096033402923	6	0.0004162306155456189	35	True
atp dependent rna helicase protein	0.0041753653444676405	2	5.9461516506516985e-05	5	True
kinesin domain containing protein	0.0020876826722338203	1	4.756921320521359e-05	4	True
protein shoot gravitropism	0.0020876826722338203	1	3.567690990391019e-05	3	True
btb poz domain containing protein	0.0020876826722338203	1	0.0009632765674055751	81	True
duf 668 domain containing protein	0.0020876826722338203	1	5.9461516506516985e-05	5	True
agenet domain containing protein	0.0020876826722338203	1	0.0002735229759299781	23	True
abc domain containing protein	0.006263048016701462	3	0.0003567690990391019	30	True
gamma aminobutyrate transaminase 1 mitochondrial	0.0020876826722338203	1	0.0002973075825325849	25	True
alpha galactosidase	0.0041753653444676405	2	0.0003924460089430121	33	True
exocyst subunit exo family protein	0.0041753653444676405	2	0.0006540766815716869	55	True
phosphatidylinositol phosphatidylcholine transfer protein sfh	0.0020876826722338203	1	0.0002973075825325849	25	True
aldo ket red domain containing protein	0.0041753653444676405	2	0.0007967843211873275	67	True
geour nad p h dehydrogenase quinone	0.0020876826722338203	1	2.3784606602606793e-05	2	True
nad p h dehydrogenase quinone	0.0020876826722338203	1	0.00019027685282085435	16	True
laccase	0.0041753653444676405	2	0.0006183997716677766	52	True
hydroxycinnamoyl 5 n hydroxycinnamoyltransferase	0.0020876826722338203	1	2.3784606602606793e-05	2	True
shikimate o hydroxycinnamoyltransferase	0.0020876826722338203	1	0.0005113690419560461	43	True
non specific serine threonine protein kinase	0.014613778705636743	7	0.003960136999334031	333	True
lectin domain containing receptor kinase	0.006263048016701462	3	0.001165445723527733	98	True
serine threonine protein kinase oxi	0.0020876826722338203	1	7.135381980782038e-05	6	True
glucan endo beta glucosidase	0.0041753653444676405	2	0.0008324612310912378	70	True
