Function	TotalCounts	ModuleCounts	Pvalue	Relevancy	Module
1-aminocyclopropane-1-carboxylate oxidase *(ACO1/2/++)	8	1	0.1858260962906377	False	tan
ethylene signal transducer *(EIN3/EIL)	8	4	2.6569186371877518e-05	True	tan
substrate adaptor *(EBF) of SCF E3 ubiquitin ligase complex	5	1	0.12057198423327212	False	tan
OPC-8:CoA oxidase *(ACX1/5)	11	4	0.00011784075830531284	True	tan
acyl-CoA thioesterase *(ACH)	6	6	2.6280772312668086e-10	True	tan
component *(JAZ) of jasmonic acid receptor complex	5	2	0.006109952559649248	True	tan
transcriptional regulator *(ARF10/ARF16) involved in jasmonate-mediated signal transduction	16	1	0.337147695704411	False	tan
jasmonoyl-amino acid synthetase *(JAR1)	10	3	0.0017093155004062526	True	tan
jasmonic acid oxidase *(JOX/JAO)	9	1	0.2064841810491215	False	tan
jasmonic acid transporter *(JAT)	5	1	0.12057198423327212	False	tan
receptor protein *(NPR3/4)	2	1	0.05009331773404469	False	tan
monooxygenase *(MAX1)	10	3	0.0017093155004062526	True	tan
carlactonoic acid carboxyl methyltransferase *(CLAMT)	3	3	1.6279761033564863e-05	True	tan
regulatory protein *(SMAX1) of karrikin signalling	5	3	0.0001566826049985066	True	tan
pythosulfokine peptide receptor *(PSKR)	4	1	0.09767957789854759	False	tan
CEP-peptide receptor *(CEPR1)	4	4	4.1183036222548715e-07	True	tan
CEP-peptide receptor *(CEPR2)	4	1	0.09767957789854759	False	tan
CIF precursor polypeptide	4	1	0.09767957789854759	False	tan
TDIF precursor polypeptide	3	1	0.0741918445683579	False	tan
PSY precursor polypeptide	12	2	0.03585080174645834	True	tan
GASA precursor polypeptide	14	1	0.30217982507553404	False	tan
histone *(H2A/HTA)	51	2	0.3723610871497997	False	tan
PRC2-VRN-interacting factor *(VIN3/VEL) of PRC2 histone methylation complex	21	7	5.64569134754711e-07	True	tan
histone demethylase *(KDM1a/b/c)	4	1	0.09767957789854759	False	tan
component *(MBD2) of HDA6 histone deacetylation complex	15	6	1.0808226823378814e-06	True	tan
chaperone of histone deacetylase activity *(MSI4/5)	12	4	0.00017320855255888526	True	tan
ALFIN-type methylation reader of PRC1 complex	41	5	0.0036583342715969295	True	tan
regulatory protein *(VAL) of PRC1 complex	12	5	7.10516979816787e-06	True	tan
SMARCJ component *(BDH) of SWI/SNF chromatin remodeling complex	2	1	0.05009331773404469	False	tan
SMARCL component *(AN3) of SWI/SNF chromatin remodeling complex	6	2	0.009011211376038194	True	tan
SMARCF component *(LFR) of SWI/SNF chromatin remodeling complex	2	2	0.0006429411958284657	True	tan
cofactor component *(AN3) of GRF-GIF transcriptional complex	6	2	0.009011211376038194	True	tan
SMARCF component *(LFR) of MINU-associated complex	2	2	0.0006429411958284657	True	tan
component *(DDR4/5) of ISWI chromatin remodeling complexes	8	1	0.1858260962906377	False	tan
methyl-DNA-binding factor of DNA methylation pathway *(SUVH2/9)	4	1	0.09767957789854759	False	tan
de novo DNA methylase *(DRM1/2)	4	3	6.388355304758299e-05	True	tan
methylation reader *(MBD1/2/3/4)	18	6	3.755524304136945e-06	True	tan
component *(POLD2) of DNA polymerase delta complex	2	2	0.0006429411958284657	True	tan
component *(POLD3) of DNA polymerase delta complex	20	1	0.40191904975211423	False	tan
telomeric dsDNA-binding protein *(TBP1/2)	10	4	7.652900590456775e-05	True	tan
regulatory protein *(CYCP/CYCU) of cell cycle:w	9	3	0.0012194795520557467	True	tan
component *(E2Fa/b/c) of DREAM cell cycle regulatory complex	12	4	0.00017320855255888526	True	tan
component A *(SPO11-2) of meiotic topoisomerase-VI complex	1	1	0.02536812946493658	True	tan
component B *(MTOP6b) of meiotic topoisomerase-VI complex	3	3	1.6279761033564863e-05	True	tan
accessory component *(RHL1) of meiotic topoisomerase-VI complex	3	3	1.6279761033564863e-05	True	tan
component *(MUS81) of MUS81-EME1 Holliday junction cleavage heterodimer	6	5	6.113605762463489e-08	True	tan
canonical Holliday junction resolvase *(GEN1)	4	2	0.0037286445777889527	True	tan
component *(TON1) of TON1-TRM-PP2A (TTP) preprophase band formation complex	7	2	0.012404558885227311	True	tan
MAP-kinase protein kinase *(NQK/ANQ)	5	2	0.006109952559649248	True	tan
plastid division ARC5-recruitment factor *(PDV1/2)	13	1	0.28401077844807704	False	tan
plastid division FtsZ assembly factor *(MinD)	1	1	0.02536812946493658	True	tan
plastid division FtsZ assembly factor *(MinE)	2	2	0.0006429411958284657	True	tan
tyrosyl-DNA phosphodiesterase *(TDP2)	10	4	7.652900590456775e-05	True	tan
protein ADP-ribosyltransferase *(PARP3)	2	2	0.0006429411958284657	True	tan
uracil repair DNA glycosylase *(UNG)	2	2	0.0006429411958284657	True	tan
class-II CPD photolyase *(PHR2)	4	3	6.388355304758299e-05	True	tan
crosslink-repair peptidase *(SPRTN)	5	4	2.017518413633924e-06	True	tan
component *(NRPD4) of RNA polymerase IV complex	4	4	4.1183036222548715e-07	True	tan
component *(NRPE1) of RNA polymerase V complex	1	1	0.02536812946493658	True	tan
component *(NRPE4) of RNA polymerase V complex	4	4	4.1183036222548715e-07	True	tan
component *(MED21) of middle module of MEDIATOR transcription co-activator complex	4	4	4.1183036222548715e-07	True	tan
component *(MED26) of MEDIATOR transcription co-activator complex	9	4	4.6860855132989445e-05	True	tan
TFIIs transcription elongation factor	6	2	0.009011211376038194	True	tan
component *(TFC4/Tau131) of TFIIIc transcription factor complex	5	5	1.0408349373378047e-08	True	tan
bZIP class-A transcription factor	35	4	0.011544585161081257	True	tan
bZIP class-H transcription factor	9	2	0.020561418222767414	True	tan
bHLH class-Ia transcription factor	31	1	0.5492548288522054	False	tan
bHLH class-VIIIb transcription factor *(HEC1/2/++)	20	1	0.40191904975211423	False	tan
bHLH class-IX transcription factor *(FBH1/2/++)	20	5	0.00011745823696476115	True	tan
bHLH class-X transcription factor	55	3	0.1633492118810242	False	tan
BZR-type transcription factor	20	3	0.013446621279412731	True	tan
DOF transcription factor	74	3	0.43875394099369924	False	tan
GRF transcription factor	41	1	1.0	False	tan
STY/SRS transcription factor	15	1	0.31988824176540126	False	tan
ZAT transcription factor	44	2	0.30744617771741495	False	tan
ZFP transcription factor	56	3	0.16956114753033208	False	tan
HD-ZIP I/II-type transcription factor	71	4	0.10622419784590206	False	tan
BEL transcription factor	50	2	0.36321905752333794	False	tan
MYBR-R-type transcription factor	55	2	0.6514855158107729	False	tan
GARP subgroup PHL transcription factor	48	4	0.03319599471100987	True	tan
LFY transcription factor	3	1	0.0741918445683579	False	tan
TRIHELIX transcription factor  *(HRA1)	10	4	7.652900590456775e-05	True	tan
transcription factor *(E2F1/2/3)	12	4	0.00017320855255888526	True	tan
MYB class-R2R3 subgroup-14 transcription factor	21	1	0.41709862168916834	False	tan
MYB class-R2R3 subgroup-21 transcription factor *(LOF1/2)	10	2	0.025274443903357674	True	tan
MYB class-R2R3 transcription factor *(MYB27/48/59)	6	2	0.009011211376038194	True	tan
transcription factor *(EIL)	18	4	0.0009482987968287024	True	tan
component *(NF-YB) of NF-Y transcription factor complex	38	7	4.2066767354203935e-05	True	tan
BBX class-I transcription factor	9	3	0.0012194795520557467	True	tan
BBX class-IV transcription factor	21	1	0.41709862168916834	False	tan
NAC transcription factor	245	8	0.4133084147293812	False	tan
transcription factor *(WRKY)	189	5	0.815866925613876	False	tan
regulatory protein *(VQ4) of WRKY transcription factor activity	6	1	0.14288413880471892	False	tan
regulatory protein *(JAV1) of WRKY transcription factor activity	21	1	0.41709862168916834	False	tan
subgroup ERF-VIII transcription factor	22	1	0.43189328871944827	False	tan
ARF transcription factor	124	1	0.38186753295796083	False	tan
LAV-VAL transcription factor	12	5	7.10516979816787e-06	True	tan
GRAS transcription factor	100	2	1.0	False	tan
BBR transcription factor *(BPC)	8	3	0.0008286066530814943	True	tan
PLATZ transcription factor	19	4	0.0011771863186490208	True	tan
transcriptional co-regulator *(PRN1)	11	5	4.2334392032639795e-06	True	tan
component *(LUG/LUH) of transcriptional co-repressor complex	25	6	3.077656381467288e-05	True	tan
co-regulator component *(TIFY3) of JAZ-TPR transcriptional repressor complexes	16	1	0.337147695704411	False	tan
co-regulator component *(TIFY6) of JAZ-TPR transcriptional repressor complexes	6	3	0.0003074349268713606	True	tan
co-regulator component *(TIFY10) of JAZ-TPR transcriptional repressor complexes	8	2	0.01626320962927592	True	tan
component CBP20 of CBP80-CBP20 mRNA Cap-Binding complex	3	1	0.0741918445683579	False	tan
chaperone involved in spliceosome assembly *(ICLN)	7	5	2.0947651039874255e-07	True	tan
RNA splicing factor *(SR30/34)	18	5	6.770748806966355e-05	True	tan
RNA splicing factor *(RPD1)	2	2	0.0006429411958284657	True	tan
component *(POP5/RPP14) of RNA-dependent RNase P complex	1	1	0.02536812946493658	True	tan
N6-methyladenosine demethylase *(ALKBH10)	3	1	0.0741918445683579	False	tan
deadenylase component *(CAF1) of mRNA deadenylation CCR4-NOT complex	3	1	0.0741918445683579	False	tan
regulatory protein kinase *(TSL) of transacting siRNA pathway	3	1	0.0741918445683579	False	tan
regulatory protein of RNA homeostasis	38	3	0.07133028729830435	False	tan
OXS2-type post-transcriptional regulator	18	1	0.3703649153459059	False	tan
STAR-type post-transcriptional regulator	26	3	0.027419973370781597	True	tan
regulatory protein *(MOS11) of RNA nuclear export	1	1	0.02536812946493658	True	tan
assembly factor (eIF1A) of eIF1	2	1	0.05009331773404469	False	tan
N-terminal acetylase *(NatF/NAA60)	4	4	4.1183036222548715e-07	True	tan
LRR-II protein kinase	48	6	0.0012991554370377987	True	tan
LRR-VI-2 protein kinase	33	1	0.5718509524001921	False	tan
LRR-VIII-1 protein kinase	32	18	5.531913710230509e-21	True	tan
LRR-VIII-2 protein kinase	11	3	0.0023061185286941052	True	tan
LRR-Xb protein kinase	29	7	6.346841695477991e-06	True	tan
LRR-XI protein kinase	46	7	0.00014959864711117899	True	tan
WAK/WAKL protein kinase	83	3	0.4705037727675989	False	tan
RLCK-VIIa receptor-like protein kinase	109	3	0.7575414381816038	False	tan
SRPK protein kinase	12	2	0.03585080174645834	True	tan
regulatory subunit beta of SNF1-related SnRK1 kinase complex	13	2	0.04166937202125533	True	tan
CDPK protein kinase	80	5	0.05282113109519871	False	tan
PEPRK protein kinase	9	6	2.0675199797403754e-08	True	tan
ABC1 atypical protein kinase	34	3	0.054440534011491626	False	tan
ABC1K subgroup-11 protein kinase	4	4	4.1183036222548715e-07	True	tan
clade H protein phosphatase	31	4	0.0075123646294508895	True	tan
FCP subcluster I protein phosphatase	11	4	0.00011784075830531284	True	tan
protein-ADP-ribosyltransferase *(PARP)	5	2	0.006109952559649248	True	tan
prolyl hydroxylase	26	1	0.48741425973661456	False	tan
SETD-type lysine N-methyltransferase	15	2	0.05426199141739127	False	tan
plastidic signal peptidase *(PLSP/TPP)	18	6	3.755524304136945e-06	True	tan
co-chaperone component *(ERdj3b) of ERdj3B-BiP-SDF2 chaperone complex	7	3	0.0005278426030653881	True	tan
class-C-V small heat-shock-responsive protein	1	1	0.02536812946493658	True	tan
cysteine oxidase *(PCO)	36	5	0.0020422024647322387	True	tan
MUB ubiquitin-fold protein	10	3	0.0017093155004062526	True	tan
RING-H2-class ATL-subclass E3 ubiquitin ligase	114	1	0.3759172467150282	False	tan
RING-H2-class CTL-subclass E3 ubiquitin ligase	82	4	0.15521124964341523	False	tan
E3 ubiquitin ligase *(XBAT34/35)	2	2	0.0006429411958284657	True	tan
E3 ubiquitin ligase *(PPRT)	8	1	0.1858260962906377	False	tan
E3 ubiquitin ligase	89	4	0.29134595614994263	False	tan
E3 ubiquitin protein ligase *(ULS1/2)	6	1	0.14288413880471892	False	tan
U-Box-group-II E3 ubiquitin ligase	4	1	0.09767957789854759	False	tan
substrate adaptor of SCF E3 ubiquitin ligase complex	53	1	1.0	False	tan
substrate adaptor *(SKIP13/SKIP10/SKIP9) of SCF E3 ubiquitin ligase complex	6	1	0.14288413880471892	False	tan
regulatory substrate adaptor *(TLP1/5/10) of CUL1-based/SCF E3 ubiquitin ligase activity	13	3	0.0038486652350748786	True	tan
substrate adaptor *(BT) of CUL3-BTB E3 ubiquitin ligase complex	14	5	1.721576418154312e-05	True	tan
substrate adaptor *(BPM) of CUL3-BTB E3 ubiquitin ligase complex	15	3	0.005895847970479477	True	tan
deubiquitinase *(UBP15-21)	14	2	0.04781317229113635	True	tan
protease *(FUG)	2	2	0.0006429411958284657	True	tan
E3 ubiquitin ligase *(EOD1)	10	4	7.652900590456775e-05	True	tan
Papain-type subclass ALP thiol protease	3	1	0.0741918445683579	False	tan
Papain-type subclass RD21/XCP thiol protease	11	1	0.24624260429540987	False	tan
protease *(SBT5)	13	1	0.28401077844807704	False	tan
serine carboxypeptidase	42	3	0.09025719478444771	False	tan
carboxypeptidase	26	2	0.1403111704585966	False	tan
Rhomboid-type serine peptidase *(RBL1/2/3)	20	5	0.00011745823696476115	True	tan
oxidized protein hydrolase *(AARE)	5	4	2.017518413633924e-06	True	tan
Pepsin-type protease	165	8	0.07442673349397079	False	tan
gamma-glutamyl transpeptidase *(GGT)	2	1	0.05009331773404469	False	tan
M10-class Matrixin-type metalloprotease *(MMP)	3	1	0.0741918445683579	False	tan
Cystatin protease inhibitor	23	1	0.44631280166744247	False	tan
regulatory protein *(IPGA) involved in cortical microtubule organisation	6	1	0.14288413880471892	False	tan
regulatory protein *(VETH1/2/3) involved in microtubule linking to exocytotic membrane trafficking	16	5	3.600648947590635e-05	True	tan
actin filament protein	46	1	1.0	False	tan
component *(ASDURF) of Prefoldin-Like (PFDL) co-chaperone complex	1	1	0.02536812946493658	True	tan
ER-anchored membrane contact site protein *(SRC2)	9	1	0.2064841810491215	False	tan
contact site modulator *(VST) of ER-cytoskeleton-plasmamembrane interface	3	1	0.0741918445683579	False	tan
catalytic component *(CesA) of cellulose synthase complex	36	2	0.23191898426867896	False	tan
1,2-alpha-fucosyltransferase *(FUT1/2/++)	29	2	0.1670284182697346	False	tan
xylosyltransferase *(MUCI21)	5	1	0.12057198423327212	False	tan
glycosyl transferase *(SIA)	14	1	0.30217982507553404	False	tan
polygalacturonase *(PGX3)	8	1	0.1858260962906377	False	tan
arabinogalactan protein *(Xylogen)	19	1	0.3863445688945952	False	tan
cinnamoyl-CoA reductase *(CCR)	16	1	0.337147695704411	False	tan
lytic vacuole protein sorting receptor *(VSR)	16	1	0.337147695704411	False	tan
regulatory protein *(CAP2) involved in anterograde trafficking	1	1	0.02536812946493658	True	tan
Golgi-ER retrograde trafficking cargo receptor *(ERV-A)	17	1	0.3539695588403098	False	tan
associated protein of ESCRT-III complex *(VPS60)	3	2	0.0018962640654182673	True	tan
associated protein of ESCRT-III complex *(FREE1)	8	1	0.1858260962906377	False	tan
regulatory protein *(ISTL) of ESCRT-mediated sorting	35	2	0.22251344457494676	False	tan
deubiquitinase recruiting protein *(ALIX)	3	2	0.0018962640654182673	True	tan
accessory protein *(MTV1) of vesicle trafficking	3	1	0.0741918445683579	False	tan
accessory protein *(PlCALM3)	8	3	0.0008286066530814943	True	tan
Rab GTPase-activating protein	57	1	1.0	False	tan
Qb-type VTI-group component of SNARE membrane fusion complex	12	4	0.00017320855255888526	True	tan
Qc-type SYP5-group component of SNARE membrane fusion complex	6	3	0.0003074349268713606	True	tan
accessory component *(ATG13) of ATG1-13 autophagosome assembly control complex	15	1	0.31988824176540126	False	tan
HVA22-type cargo receptor protein *(HLP1)	20	3	0.013446621279412731	True	tan
regulatory phosphatidylinositol 3-phosphate effector *(FYVE3)	7	1	0.16463073545796747	False	tan
component *(Tic32) of inner envelope TIC translocation system	2	2	0.0006429411958284657	True	tan
component *(Pex5) of cargo-receptor system	7	3	0.0005278426030653881	True	tan
nucleoporin of nuclear pore complex *(NUP58)	3	1	0.0741918445683579	False	tan
subunit C of V-type ATPase peripheral V1 subcomplex	4	1	0.09767957789854759	False	tan
P2B-type calcium cation-transporting ATPase *(ACA)	27	3	0.030280132565624618	True	tan
P3A-type proton-translocating ATPase *(AHA)	26	7	2.8586225875868887e-06	True	tan
regulatory component *(ALIS) of phospholipid flippase complex	30	2	0.1761190401377408	False	tan
ABCB-type transporter *(MDR/PGP)	46	1	1.0	False	tan
ABC1 subfamily-C transporter *(ABCC1/2/++)	34	4	0.01043041857126421	True	tan
ABC2 subfamily-A transporter *(ABCA1/2/3)	19	1	0.3863445688945952	False	tan
ABC2 subfamily-G full-size transporter *(PDR1/2/3)	35	4	0.011544585161081257	True	tan
ABC2 subfamily-G half-size transporter *(WBC1/2/3)	42	2	0.2886057413220956	False	tan
nucleotide sugar transporter *(UTR1/5)	17	2	0.06799788553003422	False	tan
nucleobase cation transporter *(UPS1/2/++)	10	5	2.3586289756219487e-06	True	tan
solute transporter	41	4	0.019827262819681255	True	tan
solute transporter *(UmamiT1/2/++)	99	17	5.147742833672e-10	True	tan
organic cation transporter *(PUP1/2/++)	23	1	0.44631280166744247	False	tan
monosaccharide transporter *(STP1/2/++)	41	3	0.08534498097604744	False	tan
sucrose transporter *(SUC1/2/++)	20	8	1.604744357066564e-08	True	tan
anion transporter *(NRT1/PTR)	154	9	0.017117555766865016	True	tan
phosphate transporter *(PHT5)	17	2	0.06799788553003422	False	tan
sulfate transporter *(SULTR)	28	5	0.0006293218126963439	True	tan
amino acid transporter *(AAP1/2/++)	55	8	7.069920086007397e-05	True	tan
amino acid transporter *(LHT1/2/++)	25	4	0.00340523853302071	True	tan
amino acid transporter *(AVT1)	23	3	0.019750021045253856	True	tan
amino acid transporter *(AVT6)	13	2	0.04166937202125533	True	tan
metal cation transporter *(NRAMP)	20	3	0.013446621279412731	True	tan
auxin transporter *(PILS1/2/3)	15	2	0.05426199141739127	False	tan
sugar efflux transporter *(SWEET1/2/3)	50	8	3.4859262332127666e-05	True	tan
di-/tricarboxylate transporter *(TDT)	6	4	5.930283125652501e-06	True	tan
cation antiporter *(CAX)	22	2	0.10641061405328794	False	tan
cation:calcium cation exchanger *(CCX)	10	1	0.22661859628753983	False	tan
manganese cation transporter *(Mn-CDF)	11	3	0.0023061185286941052	True	tan
metabolite transporter *(DTX1/2/++)	86	4	0.174800909230174	False	tan
metal-citrate complex transporter *(FRD3)	22	3	0.017497580588422438	True	tan
iron chelator transporter *(YSL1/2/++)	47	6	0.0011613786742294913	True	tan
subclass-X2 metal cation transporter *(ZIP2/11)	2	1	0.05009331773404469	False	tan
anion channel / anion:proton antiporter *(CLCa/b/c)	21	6	1.0284881108133588e-05	True	tan
nucleoside transporter *(ENT1/2/++)	8	2	0.01626320962927592	True	tan
potassium/sodium cation transporter *(HKT1)	4	2	0.0037286445777889527	True	tan
Nodulin-26-like intrinsic protein *(NIP)	14	5	1.721576418154312e-05	True	tan
voltage-gated potassium cation channel *(AKT/SKOR/GORK)	33	1	0.5718509524001921	False	tan
ammonium transporter *(AMT1)	2	1	0.05009331773404469	False	tan
systemic nitrogen signalling CEP-receptor kinase *(CEPR)	5	4	2.017518413633924e-06	True	tan
CEP-receptor kinase *(CEPR2)	4	1	0.09767957789854759	False	tan
nitrate receptor/transporter *(NRT1-1)	4	1	0.09767957789854759	False	tan
cytosolic glutamine synthetase *(GLN1)	14	3	0.004806570401969219	True	tan
Fe(III)-phytosiderophore uptake transporter *(YSL1)	11	3	0.0023061185286941052	True	tan
Fe(III)-citrate complex transporter *(FRD)	8	3	0.0008286066530814943	True	tan
copper chaperone *(ATX1/CCH)	2	1	0.05009331773404469	False	tan
manganese cation transporter *(MTP8/9/10)	11	3	0.0023061185286941052	True	tan
regulatory protein *(HY5) of UV-B signal transduction	9	2	0.020561418222767414	True	tan
aldo-keto reductase *(AKR4C8/9)	8	1	0.1858260962906377	False	tan
S-formylglutathione hydrolase *(SFGH)	5	3	0.0001566826049985066	True	tan
regulatory kinase *(CORK) of DAMP signalling	7	3	0.0005278426030653881	True	tan
co-receptor kinase component of FLS2-BAK1 flagellin receptor complex	8	1	0.1858260962906377	False	tan
lipopolysaccharide-binding protein *(LBR) involved in bacterial elicitor response	4	3	6.388355304758299e-05	True	tan
regulatory protein *(ADR) of TNL-mediated effector-triggered immunity	3	1	0.0741918445683579	False	tan
effector-triggered immunity regulator *(EDS1)	11	4	0.00011784075830531284	True	tan
effector-triggered immunity co-regulator *(PAD4)	9	4	4.6860855132989445e-05	True	tan
regulatory protein *(SARD1/CBP60) of systemic acquired resistance	28	4	0.0051902628119277275	True	tan
salicylic acid / jasmonic acid / methylxanthine carboxyl methyltransferase	15	3	0.005895847970479477	True	tan
receptor-like protein kinase *(NIK1) involved in nucleocytoplasmic trafficking	25	5	0.00036231756614253234	True	tan
component *(ELF4/ELFL1) of circadian clock Evening complex (EC)	7	1	0.16463073545796747	False	tan
regulatory protein *(LSD/LOL) of programmed cell death	15	6	1.0808226823378814e-06	True	tan
regulatory protein *(CAD1) of Programmed Cell Death	8	4	2.6569186371877518e-05	True	tan
metacaspase-like regulator *(MCP1) of Programmed Cell Death	16	11	1.0340294972829305e-14	True	tan
regulatory subunit beta of SnRK1 kinase complex	13	2	0.04166937202125533	True	tan
regulatory protein *(FLZ) of SnRK1 complex	48	2	0.34478802286052856	False	tan
type-I inositol-polyphosphate 5-phosphatase	58	3	0.18218230691669238	False	tan
regulatory phosphoinositide transfer protein *(SFH)	74	6	0.011283206047657486	True	tan
phosphatidylinositol 4-kinase *(PI4K-gamma1/5/6)	14	2	0.04781317229113635	True	tan
phosphatidylinositol 4-phosphate 5-kinase *(PIP5K)	45	2	0.3168310839226177	False	tan
calcium sensor *(CML21/22)	9	4	4.6860855132989445e-05	True	tan
calcium sensor and kinase *(CPK1/2/++)	80	5	0.05282113109519871	False	tan
calcium cation exchanger *(CAX1/3)	2	2	0.0006429411958284657	True	tan
MAPK protein kinase *(MPK1/2/++)	58	2	0.6597530186659457	False	tan
MAP2K protein kinase *(MKK1/2/6)	6	2	0.009011211376038194	True	tan
