Function	TotalCounts	ModuleCounts	Pvalue	Relevancy	Module
DNA damage response	384	10	0.00018622729875043077	True	yellow
RNA biosynthesis	5305	363	0.5092658733773845	False	yellow
RNA processing	1619	77	0.0001111594592839725	True	yellow
RNA homeostasis	1170	29	2.2910389702013323e-12	True	yellow
Protein biosynthesis	2017	19	1.8421932645775757e-41	True	yellow
Protein modification	3415	378	5.05284689992288e-19	True	yellow
Protein homeostasis	3834	239	0.034189228040889565	True	yellow
Cytoskeleton organisation	1133	182	1.3312163729478714e-25	True	yellow
Cell wall organisation	1345	255	1.0467046913890846e-48	True	yellow
Vesicle trafficking	1902	145	0.3360179825340415	False	yellow
Protein translocation	697	20	1.5344771005389266e-06	True	yellow
Solute transport	3163	237	0.32977885518878414	False	yellow
Nutrient uptake	547	51	0.04350408072560394	True	yellow
External stimuli response	958	68	0.9491556713971526	False	yellow
Multi-process regulation	2009	144	0.858302865625254	False	yellow
Plant reproduction	329	23	1.0	False	yellow
Plant organogenesis	683	69	0.003198156712384258	True	yellow
Clade-specific metabolism	28	3	0.44571607609982755	False	yellow
Photosynthesis	774	1	0.0244077457397942	True	darkgreen
Cellular respiration	713	3	0.2965479858237439	False	darkgreen
Carbohydrate metabolism	771	1	0.02431311748813994	True	darkgreen
Amino acid metabolism	882	4	0.3400365428835195	False	darkgreen
Lipid metabolism	1450	14	0.5509278253606228	False	darkgreen
Phytohormone action	1356	25	0.00017612519014464483	True	darkgreen
Chromatin organisation	1655	2	0.00022380285806677003	True	darkgreen
Cell division	1729	1	1.4846148590968228e-05	True	darkgreen
DNA damage response	384	1	0.3845966851677711	False	darkgreen
RNA biosynthesis	5305	94	3.0285723773629194e-13	True	darkgreen
RNA homeostasis	1170	2	0.0074521665472410265	True	darkgreen
Protein biosynthesis	2017	2	1.1636032273140235e-05	True	darkgreen
Protein modification	3415	14	0.0038534007199778485	True	darkgreen
Protein homeostasis	3834	8	4.40442021973635e-07	True	darkgreen
Cytoskeleton organisation	1133	11	0.504499113290428	False	darkgreen
Cell wall organisation	1345	59	5.283587771225703e-26	True	darkgreen
Vesicle trafficking	1902	1	3.1315398994221278e-06	True	darkgreen
Solute transport	3163	37	0.03051600420569097	True	darkgreen
Nutrient uptake	547	7	0.22531882666229175	False	darkgreen
External stimuli response	958	7	1.0	False	darkgreen
Multi-process regulation	2009	14	0.6126238685812533	False	darkgreen
Plant reproduction	329	8	0.006155539517068121	True	darkgreen
Plant organogenesis	683	22	7.08626989872217e-08	True	darkgreen
Photosynthesis	774	33	2.094468279759286e-27	True	blue
Cellular respiration	713	65	3.721345015286481e-09	True	blue
Carbohydrate metabolism	771	89	4.2745508701474294e-05	True	blue
Amino acid metabolism	882	149	0.9636987941573131	False	blue
Lipid metabolism	1450	163	1.7038218618827748e-09	True	blue
Nucleotide metabolism	354	75	0.03199255245203534	True	blue
Secondary metabolism	350	19	1.4781247555680008e-10	True	blue
Redox homeostasis	602	46	4.387262476443301e-11	True	blue
Phytohormone action	1356	134	2.0219395469775043e-13	True	blue
Chromatin organisation	1655	311	0.02925363617668736	True	blue
Cell division	1729	562	5.978644960917286e-60	True	blue
DNA damage response	384	95	6.624679370430518e-05	True	blue
RNA biosynthesis	5305	684	4.0821851689518373e-17	True	blue
RNA processing	1619	315	0.004386257095349132	True	blue
RNA homeostasis	1170	211	0.26678434841747417	False	blue
Protein biosynthesis	2017	974	1.2367125243288123e-249	True	blue
Protein modification	3415	511	0.002406187527625046	True	blue
Protein homeostasis	3834	590	0.012635272183865062	True	blue
Cytoskeleton organisation	1133	297	6.722097702890122e-16	True	blue
Cell wall organisation	1345	187	0.0033878178957269015	True	blue
Vesicle trafficking	1902	229	3.3638881648539307e-09	True	blue
Protein translocation	697	171	1.6607749880692776e-07	True	blue
Solute transport	3163	355	5.3216641821971814e-20	True	blue
Nutrient uptake	547	55	8.511727314967957e-06	True	blue
External stimuli response	958	148	0.2744374003039748	False	blue
Multi-process regulation	2009	303	0.03231808353454813	True	blue
Plant reproduction	329	46	0.18278968482878424	False	blue
Plant organogenesis	683	106	0.38072436641394897	False	blue
Clade-specific metabolism	28	1	0.0733549146259357	False	blue
Photosynthesis	774	1	1.0	False	steelblue
Cellular respiration	713	4	0.04482205700040736	True	steelblue
Carbohydrate metabolism	771	1	1.0	False	steelblue
Amino acid metabolism	882	8	0.00024548633109142354	True	steelblue
Lipid metabolism	1450	7	0.018769136143292786	True	steelblue
Nucleotide metabolism	354	2	0.14210243499637656	False	steelblue
Secondary metabolism	350	1	0.48208654099459497	False	steelblue
Phytohormone action	1356	3	0.7423370332158135	False	steelblue
Chromatin organisation	1655	2	0.7716158508126272	False	steelblue
Cell division	1729	5	0.2588599686762615	False	steelblue
RNA biosynthesis	5305	3	0.015688165819319855	True	steelblue
RNA homeostasis	1170	1	0.7278599129865682	False	steelblue
Protein biosynthesis	2017	3	1.0	False	steelblue
Protein modification	3415	6	1.0	False	steelblue
Protein homeostasis	3834	15	0.005066465457368444	True	steelblue
Vesicle trafficking	1902	2	0.5867485877931999	False	steelblue
Solute transport	3163	7	0.665194219107083	False	steelblue
External stimuli response	958	3	0.26638906881431706	False	steelblue
Multi-process regulation	2009	3	1.0	False	steelblue
Cellular respiration	713	7	1.906707263766264e-08	True	yellowgreen
Secondary metabolism	350	1	0.14975920381829919	False	yellowgreen
Phytohormone action	1356	1	0.47081220794718176	False	yellowgreen
Chromatin organisation	1655	1	0.5414367122310629	False	yellowgreen
RNA biosynthesis	5305	1	0.49971975554913883	False	yellowgreen
RNA homeostasis	1170	2	0.10036122378334997	False	yellowgreen
Protein modification	3415	1	1.0	False	yellowgreen
Solute transport	3163	5	0.012458784944670918	True	yellowgreen
Cellular respiration	713	3	0.0007691171561681187	True	darkmagenta
Chromatin organisation	1655	1	0.3632228794510118	False	darkmagenta
DNA damage response	384	1	0.0979478745550767	False	darkmagenta
RNA biosynthesis	5305	1	1.0	False	darkmagenta
Protein biosynthesis	2017	2	0.09838158164078184	False	darkmagenta
Protein modification	3415	1	0.6142382306253412	False	darkmagenta
Cell wall organisation	1345	1	0.3060627954059196	False	darkmagenta
Vesicle trafficking	1902	1	0.4056648079990273	False	darkmagenta
Cellular respiration	713	1	0.7314317549092226	False	darkgrey
Amino acid metabolism	882	5	0.2093068035945413	False	darkgrey
Lipid metabolism	1450	3	0.6336232434638716	False	darkgrey
Redox homeostasis	602	11	3.8866305110481034e-06	True	darkgrey
Phytohormone action	1356	7	0.20981214695926337	False	darkgrey
Chromatin organisation	1655	5	1.0	False	darkgrey
Cell division	1729	8	0.2697260030850564	False	darkgrey
RNA biosynthesis	5305	8	0.01802118722987335	True	darkgrey
RNA processing	1619	8	0.17817016129538377	False	darkgrey
RNA homeostasis	1170	7	0.10330981685211071	False	darkgrey
Protein biosynthesis	2017	8	0.5384960830088984	False	darkgrey
Protein modification	3415	7	0.2668954193138128	False	darkgrey
Protein homeostasis	3834	5	0.03304939251265315	True	darkgrey
Cytoskeleton organisation	1133	6	0.17922044438956075	False	darkgrey
Vesicle trafficking	1902	8	0.399773842607538	False	darkgrey
Protein translocation	697	11	1.5296045622848612e-05	True	darkgrey
Solute transport	3163	6	0.24704621963019163	False	darkgrey
Nutrient uptake	547	2	0.6939898447624018	False	darkgrey
External stimuli response	958	7	0.03392001761830915	True	darkgrey
Multi-process regulation	2009	6	1.0	False	darkgrey
Plant organogenesis	683	2	1.0	False	darkgrey
Photosynthesis	774	3	0.19557759554275475	False	darkturquoise
Cellular respiration	713	4	0.052267419810651645	False	darkturquoise
Amino acid metabolism	882	5	0.03013081716797844	True	darkturquoise
Lipid metabolism	1450	6	0.06609537893962084	False	darkturquoise
Nucleotide metabolism	354	1	0.5034666818069677	False	darkturquoise
Secondary metabolism	350	1	0.49950616977450635	False	darkturquoise
Phytohormone action	1356	2	1.0	False	darkturquoise
Chromatin organisation	1655	3	1.0	False	darkturquoise
Cell division	1729	4	0.5845436964262328	False	darkturquoise
RNA biosynthesis	5305	5	0.09393604392163446	False	darkturquoise
RNA processing	1619	2	0.7727882518522244	False	darkturquoise
RNA homeostasis	1170	5	0.08087410082409877	False	darkturquoise
Protein biosynthesis	2017	4	1.0	False	darkturquoise
Protein modification	3415	3	0.15863631398806943	False	darkturquoise
Protein homeostasis	3834	13	0.05194997069930448	False	darkturquoise
Cytoskeleton organisation	1133	4	0.288139446894046	False	darkturquoise
Cell wall organisation	1345	2	1.0	False	darkturquoise
Vesicle trafficking	1902	3	1.0	False	darkturquoise
Protein translocation	697	4	0.04883673989246327	True	darkturquoise
Solute transport	3163	2	0.0916700722492841	False	darkturquoise
Plant reproduction	329	4	0.004108558390406307	True	darkturquoise
Plant organogenesis	683	1	1.0	False	darkturquoise
