"Zm00001eb011640"	"Zm00001eb012120"	"Zm00001eb013250"	"Zm00001eb013380"	"Zm00001eb013600"	"Zm00001eb018960"	"Zm00001eb020300"	"Zm00001eb020410"	"Zm00001eb029190"	"Zm00001eb033660"	"Zm00001eb034780"	"Zm00001eb034790"	"Zm00001eb040520"	"Zm00001eb062120"	"Zm00001eb068930"	"Zm00001eb074420"	"Zm00001eb080860"	"Zm00001eb080870"	"Zm00001eb090750"	"Zm00001eb096790"	"Zm00001eb104850"	"Zm00001eb105010"	"Zm00001eb105040"	"Zm00001eb109670"	"Zm00001eb116290"	"Zm00001eb128710"	"Zm00001eb128830"	"Zm00001eb134490"	"Zm00001eb137020"	"Zm00001eb139350"	"Zm00001eb151560"	"Zm00001eb157270"	"Zm00001eb163040"	"Zm00001eb178950"	"Zm00001eb180720"	"Zm00001eb186790"	"Zm00001eb189300"	"Zm00001eb190570"	"Zm00001eb194170"	"Zm00001eb194840"	"Zm00001eb195790"	"Zm00001eb197030"	"Zm00001eb200040"	"Zm00001eb202550"	"Zm00001eb202560"	"Zm00001eb203460"	"Zm00001eb205180"	"Zm00001eb224870"	"Zm00001eb226400"	"Zm00001eb228030"	"Zm00001eb229700"	"Zm00001eb235060"	"Zm00001eb237470"	"Zm00001eb242010"	"Zm00001eb244050"	"Zm00001eb248550"	"Zm00001eb249860"	"Zm00001eb252840"	"Zm00001eb255130"	"Zm00001eb255210"	"Zm00001eb272420"	"Zm00001eb290010"	"Zm00001eb290020"	"Zm00001eb291010"	"Zm00001eb293660"	"Zm00001eb293670"	"Zm00001eb293680"	"Zm00001eb307020"	"Zm00001eb318200"	"Zm00001eb321460"	"Zm00001eb329370"	"Zm00001eb341570"	"Zm00001eb349990"	"Zm00001eb351050"	"Zm00001eb351520"	"Zm00001eb352150"	"Zm00001eb362170"	"Zm00001eb369830"	"Zm00001eb371350"	"Zm00001eb381620"	"Zm00001eb423160"	"Zm00001eb424940"	"Zm00001eb429760"
"Zm00001eb034780"	-0.283077560436912	0.297929360785824	-0.23575887555427	0.166207654968775	0.115937983973829	0.0416576274753538	0.185621262217788	0.240252653654039	0.0660582347562925	0.336037655075493	1	0.99935095005676	0.343947982412487	0.202657975402898	0.356596208938731	0.379384940520018	-0.052726590333485	-0.0247913689803526	0.0126277135827374	0.259753974672984	-0.08855374635666	0.307628672158557	0.174880131865103	-0.0784423327875046	0.187713627495556	0.342230116769584	-0.260196189667551	0.291848036233745	-0.102842775472185	0.346707798339738	0.386341870109763	-0.306021403348074	0.24036620179321	-0.00931734911325978	0.361268570360288	0.183203723408762	0.51119706823088	0.318815341013909	0.10200968504137	0.417107021693068	0.124583286841436	-0.257788536201123	0.312829010401598	0.360885431662439	0.362928703497287	0.256312887449982	0.27324546164071	-0.107342929375862	0.109736704706663	0.0912382427563656	0.433365386715027	0.0905206108287514	0.28613834670839	0.426710316619817	0.289053099246445	0.179249499348857	0.221208486984608	0.291818111519739	0.430046255955635	0.0213344452946169	-0.249328139618342	0.303496729605718	0.249452155379105	0.101335628049772	-0.0273694545277146	0.000362530227352303	0.114493201794543	0.27360818401267	-0.346541099631858	0.197784182382992	0.416700627097311	0.0163360968285964	0.354100833062234	0.175292547224532	0.246473845084657	0.250980943707717	0.197005330305618	0.362108686836063	0.238041488262722	0.507114695524435	0.375478024913151	-0.160470006271828	0.424149557401611
"Zm00001eb034790"	-0.281852107477018	0.30090016220157	-0.234297301899889	0.166669782001959	0.118290626193106	0.0421084229342001	0.186753948427592	0.245274570761091	0.0629003592092651	0.335015554414651	0.99935095005676	1	0.344979291001514	0.20514325171819	0.360953129536617	0.376810376737274	-0.054017043830737	-0.024701879097198	0.0111849707095251	0.254843620773991	-0.0872201006853441	0.311429159110008	0.171223042081271	-0.0788812748413926	0.190789607754242	0.340945252909371	-0.258858233477173	0.286407353774815	-0.102092755444077	0.34813750303916	0.386356670076003	-0.304988772472515	0.240416033942718	-0.011168982808875	0.354365846967731	0.180713382213808	0.512138412135195	0.324408784274228	0.107373466559517	0.419707838969357	0.123229014683257	-0.256931346653556	0.313301150514656	0.365086862274069	0.367073503285561	0.261998536034679	0.269747676295683	-0.104843690742495	0.113548833821771	0.0892343001782399	0.439710258165114	0.0937884970359078	0.28866485696506	0.429121368828025	0.293779474738553	0.17942425500881	0.219194587841578	0.288471047276501	0.435491221326034	0.023308792400726	-0.249305788266873	0.300036566093189	0.248241169324909	0.0929661146044522	-0.0259949974752755	0.00221482416860186	0.120294275486784	0.27824709838652	-0.345758314261655	0.200053996820987	0.415478766790781	0.0176209391785605	0.353769058414896	0.171686725426029	0.246212863493617	0.256081482532277	0.196466161680884	0.36420319738643	0.239336200841291	0.502575175213442	0.376963822128536	-0.158118709749427	0.429156577077036
"Zm00001eb040520"	-0.349234573381278	0.148519645971471	-0.277224929184535	0.205058762110344	-0.00872605715313332	0.2304438401932	0.197535603368921	0.225354067709755	-0.0410590480148399	0.294755181563942	0.343947982412487	0.344979291001514	1	0.189791786933755	0.277431267319851	0.311455683629872	-0.134977494722392	-0.126717016896489	0.0562605160665128	-0.0750227556433986	-0.181921422834127	0.322693425051472	0.361057208447267	0.0672482608662531	0.0505759135023292	0.24679408993959	-0.353664580074243	-0.0613900847581888	-0.172300393506173	0.176745894853347	0.187771073379055	-0.274682708886035	-0.128313010057382	-0.235284621948559	0.27886380412971	0.363930046839566	0.209926766806226	0.389909906128779	0.0900754513660125	0.448278760923486	0.095122622308439	-0.220176493879136	0.31836835884214	0.371697830228411	0.373547524145411	0.299120649607039	0.24708960635875	-0.00362388057312939	0.452597578804498	0.0786517364024914	0.472715797730687	0.377873568817784	0.201043757825255	0.445770934064356	0.373135238733375	0.218862917284465	0.0413185572637585	0.212119198027934	0.266651113929634	0.13183927322394	-0.318601709253898	0.244914383593611	0.157156852244753	-0.00801941529835805	-0.263851598916299	-0.0658452176166291	0.00373471693836986	0.293336810828919	-0.383985868339983	0.21872908973906	0.156501304618698	0.0129022666737035	0.507423514636406	-0.117138781909863	0.357938769802594	0.106275854858884	0.257836935517939	0.195776083272755	0.0406789634482603	0.178347449238963	0.215471292972928	-0.222138411744174	0.238186822238151
"Zm00001eb062120"	-0.460647359591324	0.513258385680865	-0.472024808675061	0.204336803507466	0.00933447153747412	0.216735429174241	0.354596520751529	0.183542781445997	0.356783338395527	0.486113889937116	0.202657975402898	0.20514325171819	0.189791786933755	1	0.40785215318613	0.504857262433492	-0.351396612997871	-0.233241867233598	0.165153348152263	0.397496042847353	-0.419576785131295	0.484519683223363	0.170182772960038	0.402627631434713	0.187915358794202	0.429727039939902	-0.452091938634195	0.592059336722744	-0.36546792880891	0.438717793922595	0.356617431008066	-0.412027496857288	0.0659764698382761	0.208306549934573	0.0685210801995249	0.292822085834171	0.357155870005755	0.483674118594367	0.351025470061614	0.120486025846136	-0.12519645486647	-0.267974426887264	0.473807563887483	0.380637248979902	0.381616643799309	0.146529386229363	0.322701779114184	-0.305332772380793	-0.0413830361546193	-0.0290946911204704	0.496515039414402	0.409056228850244	0.564391776669365	0.562267347985231	0.237885793780913	0.388255173831066	0.623020197168106	0.406153922593568	0.561578090089667	0.156123946879943	-0.416126149031453	0.333100230570934	0.21876119757388	0.402900938458058	-0.337926175907017	-0.274633027872337	-0.159642429497822	0.387019650681803	-0.497587832020727	0.0753157513166955	0.432936059188072	-0.0911922260166848	0.216446314738833	0.240997880094349	0.410432689334705	0.251200964262217	0.193159672068245	0.586540156587542	0.0542067486761343	0.320389862351443	0.547267226406027	-0.284608381565089	0.310982214701633
"Zm00001eb068930"	-0.476825572296917	0.191845260495865	-0.415138189571904	0.0887860116657436	0.206851049899475	0.424352007457481	0.553917604651943	0.324598736873186	0.211083423929125	0.292948344743974	0.356596208938731	0.360953129536617	0.277431267319851	0.40785215318613	1	0.441753738014217	-0.167736934331069	-0.131421786490234	0.327650722702226	0.0701357714216941	-0.259592183290602	0.590491379391578	0.225564941739935	0.136483824162022	0.388073071927001	0.394824301524302	-0.479949847875325	0.147924527879896	-0.305070859490862	0.388920263571759	0.537594724300103	-0.427158690082121	-0.0620537943035719	0.0650773316967059	0.109076725653115	0.339166589875681	0.533747324237827	0.727230326085244	0.421955286252095	0.484196466248928	0.114364794745886	-0.252698726538688	0.411859143139241	0.395110920145881	0.392940278374211	0.506448408140979	0.365715087626709	-0.171623828432031	0.155561559197385	0.344758731680018	0.482333395271167	0.127718305186205	0.26762664835215	0.6457674192402	0.308889591778468	0.438457737144683	0.28078705272126	0.246367682190592	0.283684973373271	0.363495202404689	-0.360295164819531	0.361483886103517	0.296559362483051	0.418885160457312	-0.356491437035641	-0.23910042317562	-0.117386623721848	0.327539151205578	-0.459455312476354	0.29794986366382	0.350728478763232	-0.0319564563201209	0.349412295328842	0.253199411120517	0.580964538961487	0.277309244544493	0.284601423629622	0.158815115513018	0.278523928722516	0.435136358744136	0.20726513897096	-0.308009165994318	0.372189109312183
"Zm00001eb074420"	-0.610596024346757	0.37825384183535	-0.665564350203583	0.118320895637671	0.112233942215204	0.190004659904125	0.312046364158457	0.315261651338246	0.228036999098611	0.402844699612577	0.379384940520018	0.376810376737274	0.311455683629872	0.504857262433492	0.441753738014217	1	-0.0528795097995938	0.0035915877658817	0.31104035749305	0.239302078950304	-0.553738456882586	0.724918959745347	0.246484730209515	0.0415475031454876	0.485666933122279	0.671206929320942	-0.642151588009644	0.502319020747862	-0.538966184676142	0.430079431077999	0.305832904107158	-0.654293513731192	0.196259881478645	0.224057655647126	0.330436970043128	0.665286012963861	0.332515461499402	0.611643935104955	0.37953719650992	0.442450755868798	-0.0145722043384958	-0.49807147205273	0.402667547370084	0.530933683444412	0.532606962524102	0.473691294593526	0.493910871686133	-0.475576578085385	0.302870216103882	0.350458773041167	0.359147986381517	0.1715896209039	0.526531106687784	0.700251942683181	0.582039469012094	0.615702427556571	0.555967841780251	0.435424078711693	0.456629141678911	0.210388929893357	-0.588412995413617	0.399805446280073	0.354635447633913	0.299052542289058	-0.516974014717596	-0.431344716360143	-0.266184258880023	0.46155411855036	-0.693105692937601	0.408841866605909	0.478952990005673	0.299733081910039	0.454200584274512	0.562163868537315	0.591123815599355	0.392642277671632	0.443544055010763	0.195629217790037	0.373708777650781	0.550974537206248	0.339121370733242	-0.587920725443825	0.565600288771619
"Zm00001eb080860"	0.0221748321752844	-0.125653866736592	0.0213077256520529	-0.0707938779149478	0.116628708586575	-0.0250146723537708	-0.26485761050409	-0.0251600970042129	-0.233526753899372	-0.232668113722372	-0.052726590333485	-0.054017043830737	-0.134977494722392	-0.351396612997871	-0.167736934331069	-0.0528795097995938	1	0.953294196415243	-0.0247444543495032	0.0108829490856311	-0.0199260322251136	-0.211514993209669	-0.00574376753063868	-0.187590573804845	0.0533232869103174	-0.0148469823220985	0.0228951509350579	-0.27241208136922	-0.00343363965876959	-0.298596274770253	-0.278660888667954	-0.01684010505985	0.0177806831996708	-0.0515877665508858	0.14639430976885	0.0347790452076257	-0.285517239943421	-0.252764046639764	-0.0136982400231296	-0.0885755920233986	-0.163645727665	0.049575146417064	-0.369188020907917	0.112357290488464	0.111495455395496	0.0592463559498431	-0.0555272258564726	-0.0818828172474056	0.0630135802625478	0.0105815739259723	-0.329475049826088	-0.3622357957282	-0.105878291091078	-0.334552986266975	-0.0357312752385313	0.000783551088371525	-0.148364022245765	-0.212768894782153	-0.196185802215753	0.0180239393159107	0.101262150459515	-0.22863414656956	-0.181910938334155	-0.0837755598731979	0.0942361631127763	-0.166785838634098	-0.225399223438172	-0.0882564614772834	0.0471939896567981	0.170091023600704	-0.139718868410779	0.177587560018298	-0.0194735271490958	0.0218475097652055	-0.1596994995025	-2.80394032187992e-05	-0.00769342994040664	-0.318124573735272	0.14471902100908	-0.151978035177255	-0.154791160260915	-0.0270124676759057	-0.115524735373535
"Zm00001eb080870"	-0.026956440903011	-0.0154727640282242	-0.0289827380553257	-0.0493807388537302	0.182512008353952	-0.00417030707093424	-0.16678992260234	0.0260638447382407	-0.178091290389733	-0.1500757892066	-0.0247913689803526	-0.024701879097198	-0.126717016896489	-0.233241867233598	-0.131421786490234	0.0035915877658817	0.953294196415243	1	-0.00366543161633604	0.0921283307575722	-0.0613939008916075	-0.196106712089503	-0.0257004096220645	-0.116151085749278	0.1022540729335	0.00843153560137247	-0.0271278210703756	-0.173368262821172	-0.10561353964467	-0.179674260352349	-0.201783517600875	-0.0603946035336969	0.0413865963214088	-0.0121839981176516	0.213557844361234	0.0378784887913793	-0.193005045963055	-0.211873132594777	0.0489942746896665	-0.0881268496281004	-0.225175924946351	0.0322307351506823	-0.30282085351718	0.196033271410548	0.194769119568878	0.0169974924104978	0.0046744005455171	-0.138547236249135	0.0155016019636762	-0.0948328435282485	-0.226795475110346	-0.311790197643411	-0.0252811445977717	-0.271468535597904	-0.00416578123901263	0.00127050492746178	-0.111391509467298	-0.153326992186767	-0.147467387051895	0.0511547469637253	0.00892350899352189	-0.146861674722018	-0.100228059898113	-0.000900304497809104	0.070886419136078	-0.223978311294321	-0.246642559731472	-0.0682573071403002	-0.0173182263422239	0.1256673985425	-0.0178545865125065	0.150135826422279	-0.0361077243001204	0.027086134127387	-0.167692013360338	0.0878769794629837	-0.00839312767957326	-0.21468211447996	0.139598479866541	-0.0775830405563034	-0.0179672286478108	-0.0468620333158844	-0.0889088606696008
"Zm00001eb090750"	-0.403450543092045	0.148155589120318	-0.391261726732899	0.0129595979354911	0.129669984074374	0.517803219711235	0.303193578829895	0.191744617506691	0.220285298104838	0.234956880799278	0.0126277135827374	0.0111849707095251	0.0562605160665128	0.165153348152263	0.327650722702226	0.31104035749305	-0.0247444543495032	-0.00366543161633604	1	0.0665466578703644	-0.247137872616369	0.383743789464513	0.35053359970793	-0.140963091652852	0.567002656965698	0.444140507442225	-0.413697742847818	-0.0427867990813679	-0.410895042695617	0.322180837060969	0.0814227225172207	-0.468674078565256	0.037905540346346	0.284699573084279	0.0751272207821359	0.369644610285312	0.207509707777902	0.43499040389145	0.420834642067988	0.0986430430863966	-0.00713645907409441	-0.288475617799888	0.416780431885274	0.242066763862808	0.244094582160044	0.243794968836693	0.438364862019609	-0.306673385889402	0.13406636382332	0.304718512261184	0.134303326263258	-0.0211548890095002	-0.123946631090601	0.233613197355956	0.260831694300432	0.41160256826955	0.197810807045853	0.0705923622996	0.0220357063890547	0.325397851600181	-0.451939863898984	0.351424502641182	0.280278732284532	0.215213839842329	-0.293962354831949	-0.241720187814402	-0.174068098610673	0.272899739651138	-0.424154186464916	0.215889831113048	-0.0289086361603178	0.142173110767816	0.224098806652736	0.367939369042261	0.302976929237138	0.0972124217094736	0.543238695750223	-0.0314840793046366	0.188688993395643	0.43408009632927	0.245002339454654	-0.295953495269735	0.238325654030438
"Zm00001eb096790"	-0.251124477624235	0.53873153631644	-0.325223381889539	-0.113985680309864	0.330899193984907	-0.0376441766098445	0.0524915272491555	0.127535223278965	0.28370964485	0.335578988016941	0.259753974672984	0.254843620773991	-0.0750227556433986	0.397496042847353	0.0701357714216941	0.239302078950304	0.0108829490856311	0.0921283307575722	0.0665466578703644	1	-0.337294475211018	0.107582689106095	0.207792801452099	0.297197074712732	0.124504534914827	0.356806015816041	-0.30106383584012	0.450044606642938	-0.192733504092541	0.230633647163113	0.0845849654276674	-0.293258357766703	0.267157865314501	0.38954695210001	0.104444848231348	-0.0833991505115893	0.033249097711322	0.0528473169087767	-0.00423430834971627	-0.114391467204063	-0.264009640879024	-0.362454352540311	0.114290212282612	0.35949674006676	0.360105221105057	-0.21258959095936	0.259508552622888	-0.381880389039395	-0.296768834315532	-0.111029058250265	0.181859743427525	0.0766155257622014	0.211690460665428	0.0238464049395659	0.144247532557083	0.116808861188478	0.4173495228605	0.11170159319365	0.318592962224156	0.0425501478900976	-0.329930333745723	0.231078964485102	0.202798473813066	0.294343813517886	-0.164147640720824	-0.33507503857771	-0.298901181774948	0.138313089469442	-0.329841064351456	0.0993627136017527	0.340477449713338	0.107816028958031	0.113151077554922	0.331429940607277	0.0647932846172209	0.297158462683506	0.118026858714042	0.151479979645456	0.200659396481431	0.296284154398177	0.531120619760473	-0.313428022151132	0.380602058462912
"Zm00001eb104850"	0.727584333512343	-0.55534233337975	0.783059282903718	0.0416980081413745	-0.131137254198534	-0.0372436080161444	-0.147112352338031	-0.176783933917192	-0.16689475588032	-0.402943301061005	-0.08855374635666	-0.0872201006853441	-0.181921422834127	-0.419576785131295	-0.259592183290602	-0.553738456882586	-0.0199260322251136	-0.0613939008916075	-0.247137872616369	-0.337294475211018	1	-0.35795358133432	-0.203329520380841	-0.177992424146642	-0.367077633164972	-0.600111694575257	0.739854629291545	-0.264714876483315	0.597214963006378	-0.198120904813348	-0.00103559217999738	0.695875435640385	-0.212241489345743	-0.345706027083509	-0.043172128397508	-0.481334995239955	-0.0253265081978695	-0.320433590449179	-0.192165037547575	-0.0651780212345631	0.211306383686834	0.596130795306718	-0.368486323323559	-0.504165238080355	-0.502471585872879	-0.216937078414091	-0.334157133095288	0.747673570779517	0.101240609780425	-0.102139699983265	-0.21190233864935	-0.0505326941142537	-0.224810561327484	-0.215282362655205	-0.326400415936623	-0.211349053107377	-0.501796051158785	-0.0754208551930872	-0.312939540436611	-0.0845249675340325	0.705781333511442	-0.401229912556384	-0.266346629551256	-0.214639965930309	0.607376312804884	0.796871224821485	0.648776053947464	-0.338841038969331	0.747295392382405	-0.189918716616156	-0.204978002334496	-0.404334643727929	-0.348608916258749	-0.389688682999906	-0.263455920455511	-0.448200323726776	-0.336697236248274	0.00955736147827797	-0.201390195843737	-0.244392939727343	-0.476793526541781	0.798272278012908	-0.368606165149051
"Zm00001eb105010"	-0.500099068457635	0.267423306112699	-0.509392066972544	0.131512828236801	0.117317691311777	0.32337199189873	0.290907200495662	0.28550161182122	0.204260097999137	0.371759067591674	0.307628672158557	0.311429159110008	0.322693425051472	0.484519683223363	0.590491379391578	0.724918959745347	-0.211514993209669	-0.196106712089503	0.383743789464513	0.107582689106095	-0.35795358133432	1	0.290259237558837	0.0310941154551298	0.500619947403917	0.611274356468954	-0.494094080647489	0.297009794555429	-0.361887759101923	0.481230539179439	0.416008408206832	-0.542459325538775	0.0955151856770433	0.171706871877003	0.17678860437748	0.508570255315774	0.407798147424132	0.794354840128509	0.50185307442032	0.495619254198361	0.0278776488887776	-0.389196275063895	0.421978032063336	0.416169470856081	0.41883827762259	0.649142967308322	0.436163523873484	-0.273529536100719	0.374125177244596	0.447052715850308	0.409616941516407	0.315608300630733	0.389669075978934	0.79751093709315	0.422732638266916	0.612815647491916	0.459917053702845	0.381284890053049	0.521212563138923	0.246005162407147	-0.395937686601295	0.301108575527031	0.227831603302436	0.230130026215755	-0.422048343526752	-0.21435806559742	-0.0489762216242165	0.498096125440377	-0.548973349446124	0.480411960922408	0.336349576520324	0.148928086249078	0.522469478564791	0.523150129980775	0.746850025326532	0.266629350112853	0.432774977375809	0.189508971997849	0.408787437592264	0.402872437101501	0.248166327820617	-0.400145251815331	0.606798434915492
"Zm00001eb105040"	-0.255923733590502	0.0773990776033888	-0.216319141771107	0.189442073276551	-0.144980106989031	0.297880566309404	0.221890021565848	0.309760889079354	-0.0285887922762658	0.213163384561105	0.174880131865103	0.171223042081271	0.361057208447267	0.170182772960038	0.225564941739935	0.246484730209515	-0.00574376753063868	-0.0257004096220645	0.35053359970793	0.207792801452099	-0.203329520380841	0.290259237558837	1	0.00231841557821259	0.22813580132346	0.247770354363715	-0.291048431184434	-0.0700686248486606	0.0129912256498163	0.028821003730075	0.114295339860597	-0.218007616121278	0.00100111774445216	0.0460819682836186	0.0638449948929476	0.226120535248511	0.0949357725969668	0.278981940706853	0.242858156994358	0.0947277514055697	0.0537061881154277	-0.143051640838076	0.285461296871008	0.370502035784114	0.372339208273169	0.166454449728725	0.374283384110904	-0.0643201428631074	0.22752822766031	0.183780176739472	0.167404870749227	0.124810253777271	0.128800498664832	0.212977331790349	0.269339498081711	0.330966526069832	0.128017151869307	0.0878100206283569	0.141914340222169	0.260161644201838	-0.287692014348487	0.147424292142398	0.168820186643332	-0.0187828554426064	-0.12247377894313	-0.0996237704441335	-0.088292069001586	0.251494378612359	-0.26949842706264	0.173794970534873	0.0350407304467986	0.0155833010460547	0.323327304438627	0.0435900240228702	0.243233114522605	0.117120940374651	0.219061977361302	0.0175454553413371	0.07789532480635	0.165216342803828	0.21751373348469	-0.149527130837384	0.178707175755137
"Zm00001eb109670"	0.0616245545707815	0.226632588482888	0.0417473543687964	0.143651141173828	0.288314980385864	-0.0967149069920381	0.0997701020392163	0.140489129427261	0.124419410927506	0.0274750972927041	-0.0784423327875046	-0.0788812748413926	0.0672482608662531	0.402627631434713	0.136483824162022	0.0415475031454876	-0.187590573804845	-0.116151085749278	-0.140963091652852	0.297197074712732	-0.177992424146642	0.0310941154551298	0.00231841557821259	1	-0.115636699730647	0.0385373259492208	-0.0191085199329929	0.299731699396075	0.00027414901514386	0.0271629609810007	0.283272605959285	0.104758291060794	-0.0729908367646636	0.14415523322811	-0.0336194711262142	-0.00732906480711349	0.112424996695661	-0.0413161425554129	-0.0306324077377412	-0.0910086056806217	0.1052122880108	0.156794601345401	0.0397023143751431	0.0919936135038756	0.085942569037925	-0.173683637490938	0.0372037451199755	0.0378163988135274	-0.212569388748792	0.0903349225077854	0.0568235228624128	0.44516756005335	0.306321413434015	0.148492321804871	0.0898234682590461	-0.0360185478600969	0.154528388518502	0.344985088075806	0.085629965466715	0.195736801765507	0.0401565016337131	0.121119413502108	-0.0290231204875072	0.388777941744809	0.0538953629828746	-0.0810753074598374	-0.0530929838131878	-0.167051163879418	0.00575458846935125	-0.124896918025401	0.316531356977247	-0.122623606675358	-0.0372526893959301	0.0497897684700327	-0.096578736390026	0.105096754256754	-0.266406206539091	0.206073551739412	-0.0176225146772896	-0.00922994599879965	0.143072564677405	0.0248647869177027	0.023358281584929
"Zm00001eb116290"	-0.427569646334601	0.251226801722712	-0.428264500180857	0.0567031006769292	0.193185369412253	0.206451894838651	0.223458421098326	0.326002566137088	0.0498098773546256	0.16014835110952	0.187713627495556	0.190789607754242	0.0505759135023292	0.187915358794202	0.388073071927001	0.485666933122279	0.0533232869103174	0.1022540729335	0.567002656965698	0.124504534914827	-0.367077633164972	0.500619947403917	0.22813580132346	-0.115636699730647	1	0.508414562854311	-0.4108329088381	0.135120864457687	-0.305533798546325	0.360678064485553	0.275605454821815	-0.430499770061228	0.12738444759161	0.157138202252332	0.0983762928158833	0.41410625521468	0.280145608371887	0.468371992831634	0.525125822944478	0.328063079670836	-0.0548814948616637	-0.251670201326101	0.365541687508032	0.429180011041463	0.431151845900039	0.471966331716654	0.287953001912115	-0.41373361469369	0.0682143966120125	0.218723777188393	0.152257111525226	-0.0807606828027119	0.176214123192229	0.443616002736555	0.414555613865207	0.397145001201289	0.243158963692796	0.137692131448609	0.218603087570993	0.358909586515103	-0.422922141624666	0.272379088231539	0.208316214048481	0.231560562521221	-0.272697013885968	-0.316272056321562	-0.166958373020601	0.285821165687536	-0.424976449663944	0.205420149864055	0.259634555274322	0.21054396000721	0.218245125668639	0.457711541743567	0.406401068416938	0.373583157203207	0.368333783668479	-0.0718274094111122	0.56513808013103	0.455490004981512	0.330920406508802	-0.345541546916303	0.368329435508237
"Zm00001eb128710"	-0.672924619550324	0.394035749823395	-0.72477177894264	0.00048481261380586	0.269485210334238	0.215360528991955	0.278918692358686	0.214181664276765	0.309224475590758	0.335924485980009	0.342230116769584	0.340945252909371	0.24679408993959	0.429727039939902	0.394824301524302	0.671206929320942	-0.0148469823220985	0.00843153560137247	0.444140507442225	0.356806015816041	-0.600111694575257	0.611274356468954	0.247770354363715	0.0385373259492208	0.508414562854311	1	-0.687023721059098	0.385620615612713	-0.543920396431038	0.345568181595301	0.251859085511417	-0.695594699481967	0.333833676836608	0.40501903486038	0.218568825824328	0.481397962755874	0.211423555290454	0.500134311015339	0.267299643983315	0.344871713938392	-0.148383420490439	-0.553094867859943	0.426560357439049	0.419269754009518	0.421764665178697	0.366894265171916	0.555696909126978	-0.567660346285343	0.162353054192497	0.278930908163454	0.320332929454702	0.134164144805101	0.341892315423482	0.470146171936572	0.412939630146251	0.473183741866609	0.574406342865973	0.281901910520008	0.417999076309543	0.167377956588241	-0.672699448745721	0.317769510338358	0.264228662248208	0.254028080523644	-0.516849044203211	-0.5270522782544	-0.387929969455617	0.488652619503709	-0.719964001024136	0.425328347328034	0.400993526734619	0.28760081866242	0.365496409624467	0.576193547743821	0.470267022723009	0.293775421641884	0.550455387391723	0.150072725968878	0.37480864870907	0.434493325842303	0.386995160870964	-0.662212840448661	0.60498995142326
"Zm00001eb128830"	0.940563286480247	-0.469479802108228	0.961501217993077	0.114663286385413	-0.275502186304471	-0.317073791440211	-0.323174204292698	-0.209725418067058	-0.226405778651193	-0.537895538279794	-0.260196189667551	-0.258858233477173	-0.353664580074243	-0.452091938634195	-0.479949847875325	-0.642151588009644	0.0228951509350579	-0.0271278210703756	-0.413697742847818	-0.30106383584012	0.739854629291545	-0.494094080647489	-0.291048431184434	-0.0191085199329929	-0.4108329088381	-0.687023721059098	1	-0.175068505657162	0.687726913823653	-0.377407811762018	-0.173771791259341	0.927155297110518	-0.0928810016249577	-0.264427061029097	-0.24076843030045	-0.595080742715763	-0.255876937429394	-0.596193040695054	-0.314120444693661	-0.363087795237641	0.179493313438162	0.80682522951319	-0.555824428301052	-0.629979501999496	-0.631467605693694	-0.31005767269347	-0.495768514120249	0.768766895970034	-0.150308761669579	-0.139371044716858	-0.543123510256776	-0.0179245543048026	-0.197704189000142	-0.392874130783901	-0.446648558769902	-0.400801283779715	-0.397760742397684	-0.144017699044036	-0.354466972582409	-0.291444901092281	0.866575119861941	-0.332916811656996	-0.274551659982578	-0.278766635956969	0.812121857755875	0.75539983900711	0.600409538462364	-0.516597535998352	0.965417743738444	-0.344274021791077	-0.242105369944776	-0.421843380629389	-0.491267900020562	-0.422454702816725	-0.451888002584358	-0.37623132988077	-0.610931901726909	-0.0824234920012566	-0.198586960000843	-0.537379150642248	-0.481985417961933	0.88198322065114	-0.504483870814767
"Zm00001eb134490"	-0.208535127971096	0.505101069379416	-0.254067356199224	0.214066588415633	0.104394704551332	-0.213230783219724	0.221793943622318	0.0850649132204909	0.323091972947758	0.221640345317055	0.291848036233745	0.286407353774815	-0.0613900847581888	0.592059336722744	0.147924527879896	0.502319020747862	-0.27241208136922	-0.173368262821172	-0.0427867990813679	0.450044606642938	-0.264714876483315	0.297009794555429	-0.0700686248486606	0.299731699396075	0.135120864457687	0.385620615612713	-0.175068505657162	1	-0.207276953841545	0.418076336380117	0.383882380297915	-0.167309627424402	0.243763889816681	0.16153200428865	0.268733391873999	0.0646091878002546	0.318556057159645	0.157116782183788	0.0973160406345911	0.0595040714690553	0.0269759232301825	-0.0856113910186462	0.16137394065362	0.114434320276997	0.114962386571831	-0.041104451974408	0.293288379441883	-0.134017639781609	-0.239728220488228	-0.0111223617800452	0.175234329627503	0.330327486745079	0.616167303378632	0.468310986692638	0.230542531598763	0.225758953312276	0.62233290535606	0.515389264651451	0.452638478415484	-0.17269214413223	-0.181403221821878	0.389296371559139	0.345235470957771	0.42723477929304	-0.0752102725289839	-0.0864937917822473	0.00825983381661604	0.116964272500949	-0.228461559025733	-0.0498371103593381	0.662497752202049	-0.0880785580423175	0.0055666780305237	0.38059468495162	0.245704282465205	0.285489025624049	-0.0746493398845951	0.535692824858453	0.200077015204165	0.343946150885381	0.408045508742485	-0.165374518202165	0.299409425072554
